SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
FLX-HTC-594,"SD Card Tray for HTC One M8 - Amber Gold",5,0,9.00,6.45,2.08,1.72,3.9600,3.1900,1.9900,,,1.50,,,,,,
FLX-HTC-595,"SD Card Tray for HTC One M8 - Glacial Silver",4,0,9.00,6.45,2.08,1.72,3.9600,3.1900,2.9900,,,0.00,,,,,,
FLX-HTC-596,"SD Card Tray for HTC One M8 - Gunmetal Gray",5,0,9.00,6.45,2.08,1.72,3.9600,3.1900,2.4900,,0.00,,,,,,,
FLX-HTC-597,"Rear Duo Camera for HTC One M8",4,0,45.00,6.70,0.97,6.86,15.9900,10.2000,11.9900,,,,0.00,12.00,,,,
FLX-HTC-599,"Earpiece Speaker for HTC Sensation/Vivid/One S",5,0,6.00,6.43,1.47,1.16,2.7800,2.1900,0.9900,,,,,0.71,,,,
FLX-HTC-601,"Rear Camera Replacement for HTC Desire 626",5,0,35.00,6.43,1.47,5.67,10.2100,8.7900,0.9900,,,2.99,,10.73,,,,
FLX-HTC-602,"Front Camera Replacement for HTC Desire 626",5,0,30.00,6.43,1.47,4.89,9.2900,7.8900,0.9900,,,,,0.00,,,,
FLX-HTC-603,"HTC One M8 Camera LENS",0,1,5.00,6.46,1.24,0.97,2.4300,2.0900,0.9900,0.96,,0.00,,,,,,
FLX-HTC-604,"Charging Port Replacement for HTC Desire 626",1,0,12.00,6.32,6.99,3.00,4.9900,6.8900,0.9900,2.45,,2.45,,6.69,,,,
FLX-HTC-610,"Charging Port Microphone Replacement for HTC One A9",3,0,25.00,6.78,1.95,3.97,10.7800,9.0600,5.9900,,9.49,2.99,,12.32,,,,
FLX-HTC-612,"Loudspeaker Replacement for HTC One A9",0,0,0.00,0.00,0.00,0.00,12.9900,,4.9900,,0.00,,,8.88,,,,7.99
FLX-HTC-613,"Charging Port Flex Cable Replacement for HTC 10",0,0,0.00,0.00,0.00,0.00,15.0000,,0.0000,,,11.99,,,,,,
FLX-HTC-614,"Power Button Flex Cable Replacement for HTC 10",0,0,0.00,0.00,0.00,0.00,5.0000,,2.4900,1.76,,1.50,,,,,,
FLX-HTC-615,"Loudspeaker Replacement for HTC 10",0,0,0.00,0.00,0.00,0.00,9.8900,,4.8900,,,2.50,,8.54,,,,
FLX-HTC-617,"Rear Camera Replacement for HTC 10",0,0,30.00,6.70,1.00,4.63,8.7970,7.4900,1.2900,0.88,,12.99,,,,,,
FLX-HTC-618,"Front Camera Replacement for HTC 10",0,0,0.00,0.00,0.00,0.00,13.4900,,8.9900,,,5.99,,,,,,
FLX-HUA-001,"Vibration Motor for Huawei Nexus 6P",0,0,0.00,0.00,0.00,0.00,19.9900,,1.9900,1.28,4.49,0.00,,,,,,
FLX-HUA-002,"Headphone Jack Replacement for Huawei Nexus 6P",0,0,0.00,0.00,0.00,0.00,12.9900,,1.9900,,9.49,1.99,,,,,,
FLX-HUA-008,"Charging Port Flex Cable for Huawei Honor 5X",0,0,0.00,0.00,0.00,0.00,15.9900,,3.4900,,7.49,,,,,,,
FLX-LGM-170,"LG Optimus 4X HD P880 Charging Port Mic Microphone Flex Cable REV 1.1",1,0,0.00,0.00,0.00,0.00,3.9500,1.1900,0.9900,,,0.00,,,,,,
FLX-LGM-176,"LG Galaxy Nexus 4 E960 Loudspeaker Module",5,0,10.00,6.12,1.92,1.95,4.4850,3.6900,0.9900,0.00,7.99,,,0.00,,,,
FLX-LGM-178,"LG Optimus G LS970 E970 Audio Headphone Jack Flex",3,0,10.00,6.32,1.00,1.74,4.0020,3.2900,0.9900,,,,,3.57,,,,
FLX-LGM-180,"LG Galaxy Nexus 4 E960 Front Camera",7,0,12.00,6.12,1.92,2.27,5.1075,3.7900,0.9900,0.00,,,,2.99,,,0.00,4.99
FLX-LGM-182,"LG Galaxy Nexus 4 E960 Back Camera",2,0,0.00,0.00,0.00,0.00,9.9500,7.5900,0.9900,3.37,,,,6.44,,,,
FLX-LGM-184,"LG Optimus G E970 Loudspeaker Module",14,0,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,,,,,4.45,,,,
FLX-LGM-200,"LG Optimus G Pro E980 Charging Dock Port Connector Flex Cable",0,0,20.00,6.36,1.56,3.39,9.0440,7.6900,7.9900,,12.99,,,6.44,,,0.00,9.99
FLX-LGM-286,"LG Optimus G LS970 Wifi and Bluetooth Flex",23,0,0.00,0.00,0.00,0.00,6.9500,4.5900,0.9900,,,,,1.41,,,,
FLX-LGM-294,"LG Optimus G LS970 Loudspeaker Flex",26,0,0.00,0.00,0.00,0.00,6.9500,4.4900,0.9900,,,,,1.69,,,,
FLX-LGM-296,"LG Optimus G LS970 Rear Component Housing",32,0,0.00,0.00,0.00,0.00,14.9500,12.5900,0.9900,,,,,0.00,,,,
FLX-LGM-298,"LG Optimus G LS970 Volume Key Flex Cable",5,0,7.00,6.32,2.93,1.57,3.6110,2.9900,0.9900,,,,,1.19,,,,
FLX-LGM-302,"LG Optimus G LS970 Charging Port Flex",4,0,18.00,6.28,3.22,3.38,7.0980,5.5900,0.9900,,,,,0.00,,,,
FLX-LGM-336,"LG Optimus G2 Verizon VS980 Loudspeaker Flex",1,0,35.00,6.50,2.29,5.74,10.5525,8.8900,0.9900,2.35,,1.50,0.00,5.32,,,0.00,4.99
FLX-LGM-338,"LG Optimus G2 Verizon VS980 Vibrator Motor Flex",9,0,0.00,0.00,0.00,0.00,10.9500,8.1900,0.9900,,,0.00,0.00,,,,,
FLX-LGM-344,"LG Optimus G2 Verizon VS980 Power Volume Rear Button Key Flex Cable",1,0,5.00,6.50,2.29,1.12,2.5200,1.9900,0.9900,2.95,5.99,0.99,,,,,,2.99
FLX-LGM-346,"LG Optimus G2 Verizon VS980 Power Volume Rear Buttons",0,0,0.00,0.00,0.00,0.00,10.9500,8.1900,1.9900,2.95,5.99,1.99,,,,,,
FLX-LGM-350,"LG Optimus G2 Verizon VS980 Front Camera Flex",18,0,0.00,0.00,0.00,0.00,10.9500,8.8900,0.9900,5.56,4.49,3.99,,,,,0.00,0.00
FLX-LGM-352,"LG Optimus G2 Verizon VS980 Back Camera Flex",24,0,0.00,0.00,0.00,0.00,6.9500,11.8900,0.9900,0.00,4.49,0.00,,,,,0.00,7.99
FLX-LGM-354,"LG Optimus G2 Verizon VS980 Earpiece Speaker Flex",0,0,5.00,6.31,1.99,1.11,2.6640,2.0900,0.9900,2.71,,0.30,0.00,,,,0.00,1.99
FLX-LGM-356,"LG Optimus G2 Verizon VS980 Sim Card Housing",6,0,15.00,6.32,2.21,2.72,6.3900,4.6900,0.9900,,,,,,,,0.00,5.99
FLX-LGM-358,"LG Optimus G2 Verizon VS980 Wifi Bluetooth Flex Cable",7,0,0.00,0.00,0.00,0.00,10.9500,8.1900,0.9900,0.80,,,,,,,,
FLX-LGM-360,"LG Optimus G2 Verizon VS980 Charging Port Headphone Jack Volume Flex",4,0,30.00,6.50,1.34,4.82,10.5480,9.0900,0.9900,0.00,0.00,0.00,0.00,9.33,,,0.00,
FLX-LGM-372,"LG Optimus G2 D800 D801 D803 Rear Buttons",0,1,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,2.37,,,,,,,,
FLX-LGM-386,"LG Optimus G2 D800 D801 D803 Charging Port Headphone Jack Mic Flex Cable",0,1,45.00,6.85,2.17,6.89,12.0600,10.1300,0.9900,3.92,0.00,0.00,0.00,6.69,,,0.00,5.99
FLX-LGM-420,"LG Optimus G ATT E970 Rear Component Housing",12,0,0.00,0.00,0.00,0.00,15.9500,13.6900,0.9900,,,,,0.00,,,,
FLX-LGM-446,"LG Google Nexus 4 E960 Power Volume Buttons",0,0,0.00,0.00,0.00,0.00,13.9500,,5.9900,,0.00,,,,,,,
FLX-LGM-448,"LG Google Nexus 4 E960 Earpiece Speaker Flex",2,0,5.00,6.50,1.13,0.94,2.3500,1.9900,0.9900,1.68,,0.00,,,,,,
FLX-LGM-450,"LG Google Nexus 4 E960 Antenna Coax Cable",2,0,4.00,6.50,1.36,0.82,2.3500,1.9900,0.9900,,,0.00,,,,,,
FLX-LGM-452,"LG Google Nexus 4 E960 Vibrator Motor",4,0,7.00,6.15,0.93,1.29,3.0960,2.3900,0.9900,,,,,0.00,,,,
FLX-LGM-458,"LG Google Nexus 4 E960 Sim Card Tray",1,0,12.00,6.50,1.68,2.10,4.9500,3.6900,0.9900,,,,,2.47,,,,0.00
FLX-LGM-476,"LG Optimus G Pro E980 E985 E986 Ear Piece Speaker",5,0,6.00,6.28,3.22,1.47,3.5280,2.7900,0.9900,,,,,1.19,,,0.00,4.99
FLX-LGM-510,"LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex",2,1,24.00,6.12,1.21,4.12,7.8280,6.5900,0.9900,0.90,9.99,,0.00,5.59,,,0.00,5.99
FLX-LGM-512,"LG Google Nexus 5 D820 D821 WiFi Antenna Cable Wire - Black",7,0,8.00,6.85,2.17,1.48,3.7260,3.0900,1.4900,,1.49,,,0.00,,,0.00,4.99
FLX-LGM-514,"LG Google Nexus 5 D820 D821 GPS Antenna Cable Wire - White",19,0,0.00,0.00,0.00,0.00,6.9500,4.1900,0.9900,,1.49,0.00,,1.05,,,,
FLX-LGM-516,"LG Google Nexus 5 D820 D821 Audio Headphone Jack Module",4,0,22.00,6.30,1.62,3.75,7.8750,6.1900,1.9900,,3.49,0.00,,,,,,
FLX-LGM-518,"LG Google Nexus 5 D820 D821 Back Facing Rear Camera Flex Cable",5,0,32.00,6.30,2.28,5.44,10.0980,10.0980,7.9900,8.07,12.99,,,12.01,,,0.00,0.00
FLX-LGM-520,"LG Google Nexus 5 D820 D821 Charging Port Flex Cable",2,0,40.00,6.32,0.50,6.41,16.9900,9.5900,8.0900,6.92,11.49,0.00,,8.13,,,0.00,0.00
FLX-LGM-522,"LG Google Nexus 5 D820 D821 Earpiece Speaker Module",7,0,6.00,6.80,0.93,1.02,3.5280,2.7900,1.1900,0.00,0.00,0.00,,2.34,,,,
FLX-LGM-524,"LG Google Nexus 5 D820 D821 Front Facing Camera Flex Cable",2,0,15.00,6.12,1.92,2.76,6.2100,4.5900,5.7900,6.97,8.49,,,0.00,,,0.00,19.99
FLX-LGM-526,"LG Google Nexus 5 D820 D821 Loudspeaker Flex Cable",1,0,15.00,6.78,1.52,2.44,9.4400,7.9900,2.4900,7.93,5.49,1.99,,3.33,,,,
FLX-LGM-534,"LG Optimus G PRO E980 Front Camera Flex",3,0,15.00,6.50,1.13,2.48,5.5800,4.0900,0.9900,,,,,2.45,,,0.00,7.99
FLX-LGM-538,"LG Optimus G PRO E980 Earpiece Speaker Flex",0,0,7.00,6.50,1.66,1.33,3.5040,2.7900,0.0000,,,,,1.19,,,0.00,
FLX-LGM-540,"LG Optimus G PRO E980 Headphone Jack Flex",0,0,7.00,6.50,2.30,1.43,3.7490,3.0900,0.7900,,,0.00,,2.91,,,0.00,2.99
FLX-LGM-544,"LG Optimus G PRO E980 Vibrator Motor Flex",3,0,0.00,0.00,0.00,0.00,5.9500,,0.9900,,,,,1.80,,,,
FLX-LGM-552,"LG Optimus G PRO E980 Home Button Charging Port Flex",-2,0,22.00,6.50,2.29,3.74,7.9380,6.2900,0.9900,,9.99,,,5.30,,,0.00,9.99
FLX-LGM-556,"LG Optimus G PRO E980 Power Flex Cable",1,0,10.00,6.28,3.22,2.11,4.7475,3.4900,0.9900,,,,,,,,0.00,7.99
FLX-LGM-558,"LG G Flex D950 D955 D958 D959 F340 LS995 Charging Port Flex Cable",6,0,20.00,6.50,1.34,3.28,9.0360,7.7900,5.4900,,,0.00,,,,,0.00,
FLX-LGM-560,"Power Volume Button Flex for LG G3",3,0,12.00,6.78,1.21,1.95,11.9500,9.9900,4.7900,4.62,9.99,,,,,,,
FLX-LGM-564,"LG G2 Optimus G D800 D801 D802 D803 D805 LS980 VS980 Sim Card Holder Tray White",2,0,12.00,6.78,1.52,1.99,6.3900,4.6900,0.9900,,,,,2.58,,,0.00,5.99
FLX-LGM-566,"LG G2 Optimus G D800 D801 D802 D803 D805 LS980 VS980 Sim Card Holder Tray Black",1,1,23.00,6.12,0.94,3.91,8.2110,6.4900,0.9900,,,,,,,,0.00,5.99
FLX-LGM-570,"Rear Camera Flex Cable for LG G3",3,0,15.00,6.70,0.97,2.38,10.0100,8.6900,3.4900,1.75,0.00,2.99,0.00,6.67,,,0.00,7.99
FLX-LGM-571,"Charging Port for LG G3",0,0,5.00,6.88,2.19,1.05,3.9500,,0.9900,0.54,,0.00,0.00,1.05,,,0.00,1.49
FLX-LGM-573,"LG Optimus G2 ATT D800 D802 Power Volume Rear Button Key Flex Cable",16,1,0.00,0.00,0.00,0.00,6.9500,,0.9900,0.00,5.99,0.99,,,,,,2.99
FLX-LGM-574,"Front Camera for LG G3",3,0,45.00,6.70,1.45,6.93,13.5830,10.9900,2.9900,1.48,0.00,2.50,,0.00,,,0.00,15.99
FLX-LGM-575,"Earpiece for LG G3",4,0,5.00,6.70,0.50,0.82,2.4900,3.7900,1.1900,0.00,1.49,0.99,0.49,2.38,,,0.00,2.99
FLX-LGM-576,"Loudspeaker for LG G3 - Black",2,0,10.00,6.32,0.50,1.66,6.9900,8.9900,2.0900,1.66,4.49,0.00,,,,,0.00,3.99
FLX-LGM-577,"Loudspeaker for LG G3 - White",4,0,45.00,6.28,3.22,7.68,13.0560,10.5900,3.9900,3.12,0.00,,0.00,0.00,,,,
FLX-LGM-582,"LG Optimus G2 LS980 Charging Port Headphone Jack Volume Flex",2,0,30.00,6.32,0.00,4.75,10.5300,9.0900,0.9900,3.13,,0.00,0.00,9.41,,,0.00,5.99
FLX-LGM-584,"LG Optimus G2 D800 D801 LS980 Loudspeaker ",3,1,6.00,6.85,2.17,1.19,3.0700,2.3900,0.9900,0.00,,1.50,0.00,2.84,,,0.00,4.99
FLX-LGM-586,"Front Camera Replacement for LG V10",4,0,25.00,6.43,1.83,4.17,7.9200,6.6900,6.9900,7.24,,3.99,,,,,0.00,
FLX-LGM-587,"Vibration Motor for LG V10",1,0,6.00,6.58,0.96,1.06,5.9000,4.3900,1.4900,,,0.80,,,,,0.00,
FLX-LGM-588,"Rear Camera Replacement for LG V10",2,0,40.00,6.43,1.83,6.51,11.3900,9.5900,8.9900,0.00,,0.00,,,,,0.00,
FLX-LGM-589,"Loudspeaker for LG V10",2,0,20.00,6.43,1.83,3.40,7.1400,5.6900,3.9900,6.00,,0.00,,,,,0.00,
FLX-LGM-590,"Headphone Jack Replacement for LG Nexus 5X",3,0,25.00,6.43,1.83,4.17,7.9200,6.6900,2.9900,,0.00,,,,,,,
FLX-LGM-591,"Loudspeaker Replacement for LG Nexus 5X",4,0,45.00,6.43,1.83,7.28,12.3800,9.9900,5.9900,2.95,0.00,,,,,,,
FLX-LGM-592,"Home Button Replacement for LG Nexus 5X",4,0,20.00,6.43,1.83,3.40,7.1400,5.6900,3.4900,0.00,4.49,,,,,,,
FLX-LGM-593,"Rear Camera Replacement for LG Nexus 5X",0,0,45.00,6.89,2.21,6.85,12.3800,9.9900,9.9900,12.35,22.95,0.00,,,,,,
FLX-LGM-594,"Front Camera Replacement for LG Nexus 5X",5,0,55.00,6.43,1.83,8.84,15.0300,12.1900,5.9900,6.64,7.49,4.99,,,,,,
FLX-LGM-595,"Front Camera for LG G4",5,0,30.00,6.43,1.83,4.95,9.4100,7.9900,3.4900,1.16,4.49,3.50,0.00,5.32,,,,
FLX-LGM-596,"Vibration Motor for LG G4",3,0,8.00,6.43,1.83,1.53,3.5200,2.8900,2.9900,,4.99,,,1.76,,,,
FLX-LGM-603,"V10 Power Button With Flex Cable - Opal Blue",0,0,15.00,6.46,1.24,2.51,5.6500,4.1900,3.9900,1.36,,0.00,,,,,,
FLX-LGM-604,"Charging Port Flex Cable for LG G5",4,1,25.00,6.70,0.97,3.88,12.9900,6.0900,6.0900,2.31,,2.99,0.00,7.99,,,0.00,
FLX-LGM-605,"Rear Camera Lens for LG V10 - Space Black",2,0,9.00,6.32,1.48,1.66,9.2200,7.9900,2.9900,1.82,,2.99,,,,,,
FLX-LGM-606,"Headphone Jack Replacement for LG V10",0,0,0.00,0.00,0.00,0.00,9.9900,,2.0900,1.40,,1.25,,,,,,
FLX-LGM-607,"Earpiece Speaker for LG V10",0,0,4.00,6.50,3.13,1.10,2.6400,2.0900,1.9900,0.00,,0.99,,,,,,
FLX-LGM-609,"Rear Camera Lens for LG V10 - Luxe White",2,0,25.00,6.50,3.13,4.33,8.2300,6.9900,2.9900,7.55,,2.99,,,,,,
FLX-LGM-611,"Rear Camera Lens for LG V10 - Ocean Blue",0,0,0.00,0.00,0.00,0.00,9.9500,,7.9900,7.67,,,,,,,,
FLX-LGM-613,"Earpiece Speaker Replacement for LG G Stylo",0,0,0.00,0.00,0.00,0.00,5.9900,,2.4900,,4.49,,,,,,,
FLX-LGM-614,"Stylus Pen for LG G Stylo",0,0,0.00,0.00,0.00,0.00,9.9500,,0.0000,,,,,,,,,0.00
FLX-LGM-618,"Charging Port Replacement for LG G Vista",0,0,0.00,0.00,0.00,0.00,9.9900,,4.9900,,8.49,0.00,,,,,,
FLX-LGM-619,"Charging Port Dock Connector Replacement for LG Lucid 3",0,0,0.00,0.00,0.00,0.00,7.9500,,2.9900,,,,0.00,,,,,
FLX-LGM-620,"Rear Camera for LG G4",3,0,60.00,6.65,1.78,9.29,17.9900,11.6900,11.6900,0.00,11.49,0.00,0.00,13.44,,,0.00,9.99
FLX-LGM-621,"Headphone Jack for LG G4",2,0,8.00,6.80,2.00,1.47,6.2800,4.6900,2.9900,0.52,4.49,2.50,,2.98,,,,
FLX-LGM-622,"Earpiece Speaker for LG G4",1,0,6.00,6.50,0.50,1.00,3.3600,2.5900,1.2900,0.86,0.00,0.99,0.00,,,,0.00,1.99
FLX-LGM-623,"Rear Camera Lens Glass Cover for LG G5",2,0,8.00,6.27,0.93,1.42,3.4800,2.6800,1.9900,,,,,0.00,,,0.00,
FLX-LGM-624,"Main Rear Camera Flex Cable for LG V20",0,0,0.00,0.00,0.00,0.00,39.9900,,10.8900,,29.50,25.99,11.99,,,,,
FLX-LGM-625,"Secondary Rear Camera Flex Cable for LG V20",0,0,0.00,0.00,0.00,0.00,31.9900,,4.9900,,16.95,8.99,,,,,,
FLX-LGM-626,"Front Camera Flex Cable for LG V20",0,0,0.00,0.00,0.00,0.00,25.9900,,4.9900,,0.00,3.25,,,,,,
FLX-LGM-627,"Rear Camera Lens for LG G4 - Grey",0,0,0.00,0.00,0.00,0.00,6.9900,,0.0000,,,,,3.23,,,0.00,0.00
FLX-LGM-628,"Rear Camera Lens for LG G4 - Gold",0,0,0.00,0.00,0.00,0.00,6.9900,,0.0000,,,,,4.26,,,0.00,0.00
FLX-LGM-629,"Rear Camera Lens for LG G4 - White",0,0,0.00,0.00,0.00,0.00,6.9900,,0.0000,,,,,4.26,,,0.00,2.99
FLX-MOT-168,"Motorola Droid M XT907 Earpiece Speaker Flex",0,0,3.00,6.70,1.45,0.66,1.8000,1.5900,0.9900,,,0.00,,0.37,,,,
FLX-MOT-342,"Motorola Droid 4 XT894 Ear Piece Speaker Flex",0,0,3.00,6.43,1.47,0.70,1.7250,1.4900,0.9900,,,0.00,,0.00,,,,
FLX-MOT-366,"Motorola MOTO X XT1060 Ear Piece Speaker",3,0,3.00,6.50,1.66,0.72,1.8000,1.5900,0.9900,0.00,1.49,,,,,,,
FLX-MOT-368,"Motorola MOTO X XT1060 Loudspeaker",0,0,15.00,6.43,2.25,2.68,5.8950,4.3900,0.6900,5.35,,0.00,,,,,,
FLX-MOT-372,"Motorola MOTO X XT1060 Back Camera Flex",0,0,55.00,6.32,2.21,9.05,15.3170,12.3900,5.2900,3.98,,0.00,,,,,0.00,11.99
FLX-MOT-374,"Motorola MOTO X XT1060 Front Camera Flex",6,0,50.00,6.31,1.88,8.22,13.9740,11.2900,0.9900,0.00,,,,,,,,
FLX-MOT-376,"Motorola MOTO X XT1060 Power Volume Flex",0,0,22.00,6.70,2.15,3.60,7.9380,4.4900,4.4900,1.48,7.99,0.00,,0.00,,,,
FLX-MOT-378,"Motorola MOTO X XT1060 Ear Piece Speaker Flex With Mic",0,0,50.00,6.12,3.77,8.79,14.9430,12.0900,0.9900,,,,,5.31,,,,
FLX-MOT-380,"Motorola MOTO X XT1060 Volume Flash Motherboard Flex",0,0,30.00,6.50,1.13,4.79,9.1000,7.6900,4.2900,,,,,0.00,,,,
FLX-MOT-382,"Motorola MOTO X XT1060 Flash Flex",12,0,35.00,6.43,0.00,5.44,10.4400,8.9900,0.9900,,,,,1.69,,,,
FLX-MOT-384,"Motorola MOTO X XT1060 Antenna Flex",0,0,50.00,6.13,1.54,8.41,14.2970,11.5900,3.4900,,,0.00,,,,,,
FLX-MOT-388,"Motorola MOTO X XT1060 Sim Card Tray - White",4,0,8.00,6.43,2.22,1.59,3.4730,2.7900,0.9900,,,,,0.00,,,,
FLX-MOT-394,"Motorola Droid MAXX XT1080M XT1080 Ear Piece Speaker",0,0,3.00,6.85,2.17,0.75,1.9250,1.6900,0.9900,,,,0.00,,,,,
FLX-MOT-396,"Motorola Droid MAXX XT1080M XT1080 Loudspeaker",0,0,18.00,6.50,1.72,3.03,6.5100,5.1900,0.9900,,,,0.00,,,,,
FLX-MOT-398,"Motorola Droid MAXX XT1080M XT1080 Headphone Jack",0,0,6.00,6.31,1.88,1.25,3.0000,2.3900,0.0000,,,,0.00,,,,,
FLX-MOT-400,"Motorola Droid MAXX XT1080M XT1080 Back Camera Flex",0,0,0.00,0.00,0.00,0.00,15.9500,,8.9900,,,,0.00,,,,,
FLX-MOT-402,"Motorola Droid MAXX XT1080M XT1080 Front Camera Flex",0,0,50.00,6.70,3.59,8.00,13.9740,11.2900,4.9900,,,,0.00,5.30,,,,
FLX-MOT-414,"Motorola Droid MAXX XT1080M XT1080 Sim Card Tray",0,0,10.00,6.43,2.25,1.91,4.3900,3.5900,0.0000,,,,,4.26,,,,
FLX-MOT-424,"Motorola Droid MINI XT1030 Front Camera Flex",4,0,0.00,0.00,0.00,0.00,19.9500,,4.9900,7.47,,,,,,,,
FLX-MOT-426,"Motorola Droid MINI XT1030 Back Camera Flex",0,0,30.00,6.15,1.50,5.12,9.2160,6.4900,5.9900,0.00,,,,,,,,
FLX-MOT-434,"Motorola Droid MINI XT1030 Loudspeaker",0,0,30.00,6.85,1.96,4.67,8.8700,2.4900,1.3900,1.42,,,,,,,,
FLX-MOT-488,"Motorola Moto G XT1032 SIM Card Reader Contact",4,0,8.00,6.12,1.21,1.50,3.6000,2.7900,0.9900,,,0.00,,1.77,,,,
FLX-MOT-490,"Motorola Moto G XT1032 Earpiece Speaker",2,0,3.00,6.82,1.40,0.65,1.8000,1.5900,0.9900,0.56,4.99,0.00,,0.00,,,,
FLX-MOT-498,"Motorola Moto X XT1095 XT1096 XT1097 Sim Card Tray",1,0,0.00,0.00,0.00,0.00,5.9500,,0.9900,,,,,4.48,,,,
FLX-MOT-501,"Motorola Moto G XT1032 Power Button Key",9,0,0.25,1.00,0.00,0.25,0.8750,0.5900,0.5900,0.76,,,,0.00,,,,
FLX-MOT-509,"Motorola Droid Mini XT1030 Charging Port",0,0,3.00,6.30,3.65,1.06,2.5440,1.9900,1.0900,1.10,,,,,,,,
FLX-MOT-513,"Loudspeaker Replacement for Droid Maxx 2",0,0,4.00,6.85,0.50,0.66,1.9900,1.8900,0.6900,0.72,,,0.00,,,,,
FLX-MOT-514,"Earpiece Speaker Replacement for Droid Maxx 2",0,0,4.00,6.85,2.17,0.90,2.4200,1.8900,0.4900,1.19,,,0.00,,,,,
FLX-MOT-515,"Earpiece Speaker Replacement for Motorola Droid Turbo",0,0,4.00,6.82,1.80,0.85,2.4200,1.8900,1.9900,0.00,4.49,,,1.02,,,,4.99
FLX-MOT-516,"Loudspeaker Replacement for Motorola Droid Turbo",0,0,5.00,6.82,2.24,1.06,2.8100,2.1900,1.6900,0.00,,,,,,,,
FLX-MOT-517,"Rear Camera Replacement for Motorola Droid Turbo",0,0,40.00,6.46,2.54,6.59,11.5300,9.6900,6.9900,5.35,,4.99,,0.00,,,,
FLX-MOT-518,"Front Camera Replacement for Motorola Droid Turbo",3,0,25.00,6.50,6.13,4.79,9.0700,7.8900,0.9900,0.00,,3.99,,17.27,,,,
FLX-MOT-519,"Loudspeaker Replacement for Motorola Droid Turbo 2",0,0,5.00,6.46,2.54,1.17,2.8100,2.1900,1.9900,0.72,5.49,,0.00,,,,,7.99
FLX-MOT-520,"Earpiece Speaker Replacement for Motorola Droid Turbo 2",0,0,4.00,6.82,1.80,0.85,2.4200,1.8900,0.9900,0.00,,,0.00,,,,,
FLX-MOT-524,"Rear Camera Replacement for Motorola Droid Turbo 2",0,0,0.00,0.00,0.00,0.00,29.9900,,6.9900,5.89,11.49,5.99,0.00,17.37,,,,0.00
FLX-MOT-526,"Front Camera Replacement for Motorola Droid Turbo 2",0,0,0.00,0.00,0.00,0.00,39.9900,,4.9900,6.61,5.49,,0.00,13.13,,,,11.99
FLX-MOT-527,"Earpiece Speaker Replacement for Motorola Moto X Pure Edition XT1575",0,0,0.00,0.00,0.00,0.00,29.9500,,0.9900,0.00,4.49,0.60,0.00,,,,,4.99
FLX-MOT-528,"Rear Camera Replacement for Motorola Moto X Pure Edition XT1575",0,0,0.00,0.00,0.00,0.00,29.9500,,9.6900,9.77,,,0.00,,,,,
FLX-MOT-529,"Front Camera Replacement for Motorola Moto X Pure Edition XT1575",0,0,0.00,0.00,0.00,0.00,24.9500,,2.9900,6.88,9.99,2.99,0.00,,,,,9.99
FLX-MOT-530,"Loudspeaker Replacement for Motorola Moto X Pure Edition XT1575",0,0,0.00,0.00,0.00,0.00,19.9500,,0.9900,0.00,,,0.00,,,,,
FLX-MOT-531,"Motorola Droid Ultra XT1080 Charging Port",0,0,6.00,6.82,1.80,1.14,4.0900,3.2900,1.9900,0.54,,0.00,0.00,,,,0.00,2.49
FLX-MOT-532,"Vibration Motor for Motorola Moto G4 Plus",0,0,0.00,0.00,0.00,0.00,9.9900,,1.9900,,,1.50,,,,,,
FLX-MOT-533,"Loudspeaker Module for Motorola Droid Ultra ",2,0,0.00,0.00,0.00,0.00,6.9900,,0.9900,,,,,,,,0.00,
FLX-NOK-006,"Nokia Lumia 720 Charging Port Flex Cable",5,0,0.00,0.00,0.00,0.00,13.9500,11.9900,0.9900,,,0.00,,3.05,,,,
FLX-NOK-012,"Nokia Lumia 920 Charging Port Flex Cable",0,0,0.00,0.00,0.00,0.00,5.9500,3.4900,3.1900,,,,,3.57,,,,
FLX-NOK-018,"Nokia Lumia 820 Camera Button / Power Volume Button Flex Cable",11,0,0.00,0.00,0.00,0.00,8.9500,6.4900,0.9900,,,0.00,,3.26,,,,
FLX-NOK-020,"Nokia Lumia 920 Back Rear Camera Flex Cable",5,0,0.00,0.00,0.00,0.00,10.9500,8.8900,0.9900,,,,,0.00,,,,
FLX-NOK-022,"Nokia Lumia 920 Headphone Jack Port Flex Cable",1,0,12.00,6.31,1.88,2.20,4.9500,3.6900,0.9900,,,,,1.69,,,,
FLX-NOK-024,"Nokia Lumia 920 Main Sim Card Flex Ribbon Cable",0,0,0.00,0.00,0.00,0.00,14.9500,12.5900,6.3900,,,,,6.69,,,,
FLX-NOK-026,"Nokia Lumia 920 Power Volume Camera Buttons Flex Cable",4,0,0.00,0.00,0.00,0.00,6.9500,4.6900,0.9900,,,1.50,,0.00,,,,
FLX-NOK-028,"Nokia Lumia 920 USB Charging Port Flex Cable",1,0,15.00,6.28,3.22,2.90,6.5250,4.7900,0.9900,,,,,3.57,,,,
