SKU,Title,"Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
SRN-MOT-426,"LCD Screen and Digitizer Assembly for Motorola Moto E XT1021 XT1022 No Logo Black",90.00,6.46,4.91,14.69,22.5800,20.3900,0.0000,20.50,21.99,14.99,19.99,,,,,
FLX-SAM-1034,"Samsung Galaxy S4 i9500 R12 Rear Camera",32.00,6.31,1.08,5.24,9.4320,8.1900,0.0000,6.99,,4.99,1.49,,,,,
APL-002-1350,"Back Housing Cover for iPod Touch 4 Chrome",25.00,6.13,3.36,4.63,8.7970,7.4900,0.0000,,,,0.99,,,,,
FLX-SAM-1036,"Samsung Galaxy S3 i9300 T999 i747 i535 L710  Power Volume - Gray",5.00,6.30,2.28,1.16,2.6160,2.0900,0.0000,0.99,,0.30,,,,,,
SRN-SAM-686,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen Gray - New",720.00,6.89,8.90,105.79,136.7900,119.9900,0.0000,110.00,137.99,142.98,139.99,,,,,
SRN-SAM-688,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen White - New",710.00,6.89,8.90,104.34,134.5800,119.9900,0.0000,110.00,124.99,136.98,139.99,,,,,
FLX-LGM-560,"LG G3 D850 D851 D855 VS985 LS990 Power Volume Button Flex",0.00,0.00,0.00,0.00,11.9500,9.9900,0.0000,4.79,9.99,,,,,,,
APL-001-1180,"LCD and Touch Screen Digitizer for iPod Touch 5 Black",250.00,6.89,3.15,36.74,55.4538,50.4100,0.0000,46.00,47.49,46.98,55.99,,,,,
APL-003-1420,"Wifi Antenna Flex Cable for Apple iPhone 6",2.00,6.89,3.15,0.75,1.7000,1.4900,0.0000,1.94,4.99,0.60,0.99,,,,,
APL-003-1422,"Rear Camera for iPhone 6",18.00,6.88,4.11,3.21,6.7100,4.9900,0.0000,3.49,9.99,3.25,5.99,,,,,
APL-001-1252,"Front Screen Glass for iPhone 6 Black",11.00,6.50,1.24,1.88,4.5700,3.3900,0.0000,6.00,7.99,1.50,5.99,,,,,
APL-001-1254,"Front Screen Glass for iPhone 6 White",11.00,6.50,1.24,1.88,4.5700,3.3900,0.0000,2.50,7.99,2.99,4.99,,,,,
APL-003-1424,"Home Button Assembly for iPhone 6 & 6 Plus – White / Silver",9.00,6.88,1.13,1.47,4.3470,3.5900,0.0000,2.95,7.99,1.95,2.99,,,,,
APL-003-1426,"Home Button Assembly for iPhone 6 & 6 Plus – White / Gold",9.00,6.88,1.13,1.47,4.1170,3.3900,0.0000,2.95,7.99,1.95,2.99,,,,,
APL-003-1428,"Home Button Assembly for iPhone 6 & 6 Plus – Black",9.00,6.88,1.13,1.47,4.0710,3.2900,0.0000,2.95,7.99,1.95,2.99,,,,,
APL-003-1430,"Charging Port and Headphone Jack Flex Cable for iPhone 6 White",18.00,6.85,3.68,3.16,6.6400,5.2100,0.0000,3.99,12.99,2.80,6.99,,,,,
APL-003-1432,"Charging Port and Headphone Jack Flex Cable for iPhone 6 Silver",14.00,6.89,3.15,2.49,5.2200,3.8300,0.0000,3.99,,2.80,6.99,,,,,
APL-003-1434,"Volume Button Flex Cable for iPhone 6",8.00,6.88,1.13,1.33,3.5500,2.7900,0.0000,2.79,,1.50,2.99,,,,,
APL-003-1436,"Power Button Flex Cable for iPhone 6",9.00,6.88,1.13,1.47,6.7300,4.9900,0.0000,2.89,9.99,2.40,2.99,,,,,
APL-003-1438,"Loud Speaker for iPhone 6",6.00,6.88,0.15,0.89,3.3100,2.5500,0.0000,1.99,7.99,1.99,2.99,,,,,
APL-003-1440,"SIM Card Tray for iPhone 6 Space Gray",4.00,6.85,1.44,0.79,2.4480,1.8900,0.0000,1.79,4.99,0.99,,,,,,
APL-003-1442,"SIM Card Tray for iPhone 6 Space Silver",3.00,6.50,0.55,0.55,1.6500,1.3900,0.0000,1.79,4.99,0.99,,,,,,
APL-003-1446,"Charging Dock Port & Headphone Jack Flex Cable for iPhone 6 Plus White",18.00,6.85,0.69,2.73,7.2900,5.7300,0.0000,3.99,9.99,3.25,6.99,,,,,
APL-003-1448,"Wifi Antenna with Wire Flex Cable for iPhone 6 Plus",3.00,6.89,1.72,0.69,2.0750,1.7900,0.0000,1.29,7.99,0.95,1.99,,,,,
APL-003-1450,"Vibrator Motor for iPhone 6 Plus",6.00,6.82,2.11,1.19,2.8560,2.2015,0.0000,1.99,7.99,1.20,1.99,,,,,
APL-001-1256,"Front Screen Glass for iPhone 6 Plus Black",12.00,6.50,1.06,2.01,4.5200,3.3900,0.0000,2.75,9.99,1.20,5.99,,,,,
APL-001-1258,"Front Screen Glass for iPhone 6 Plus White",12.00,6.50,1.06,2.01,4.5200,3.3900,0.0000,2.75,9.99,1.20,5.99,,,,,
APL-003-1466,"WIFi GPS Bluetooth Antenna for iPhone 6",3.00,6.89,3.15,0.89,2.0000,1.6900,0.0000,1.94,4.99,,,,,,,
SRN-MOT-440,"LCD + Touch Screen Digitizer for Motorola Moto E XT1021 XT1022 XT1025 White",0.00,0.00,0.00,0.00,19.9500,,0.0000,18.50,,14.99,,,,,,
SRN-SNY-032,"Touch Screen Digitizer for Sony Xperia Z1S L39T C6916 Black",85.00,6.31,7.78,14.70,22.0500,19.8900,0.0000,,,10.99,,,,,,
SRN-LGM-348,"LCD + Touch Screen Digitizer for LG Google Nexus 5 D820 D821 Black",65.00,6.89,14.29,11.51,45.8013,41.6900,0.0000,28.99,44.99,26.99,28.99,,,,,
SRN-MOT-442,"LCD + Touch Screen Digitizer for Motorola Droid Mini XT1030 Black",100.00,6.70,3.35,15.43,23.8100,21.8900,0.0000,19.50,19.99,16.40,20.99,,,,,
SRN-MOT-444,"LCD + Touch Screen Digitizer for Motorola Droid Mini XT1030 White",0.00,0.00,0.00,0.00,25.9500,29.6900,0.0000,19.50,,16.40,20.99,,,,,
SRN-SNY-042,"LCD + Touch Screen Digitizer for Sony Xperia Z2 D6502 D6503 D6543 Black",140.00,6.89,8.13,21.50,32.4200,30.1100,0.0000,,,25.99,,,,,,
SRN-NOK-066,"LCD + Touch Screen Digitizer with Frame for Nokia Lumia 1020 Black",340.00,6.70,7.75,51.90,70.4200,64.1900,0.0000,,,63.99,,,,,,
SRN-HTC-652,"LCD + Touch Screen Digitizer with Frame for HTC One M7 801e Black",145.00,6.85,3.32,21.65,30.3100,28.1500,0.0000,,29.99,22.95,26.99,,,,,
SRN-HTC-654,"LCD + Touch Screen Digitizer with Frame for HTC One M7 801e Silver",150.00,6.46,4.29,23.88,32.8200,30.4900,0.0000,,29.99,22.95,,,,,,
SRN-NOK-068,"LCD + Touch Screen Digitizer with Frame for Nokia Lumia 920 Black",130.00,6.85,3.85,19.54,28.6700,26.6900,0.0000,,29.99,23.88,26.99,,,,,
TAB-SRN-306,"Touch Screen Digitizer for Samsung Galaxy TAB 3 SM-T210R T210 Black",35.00,6.82,7.35,6.21,11.9340,9.6900,0.0000,12.10,0.00,12.99,,,,,,
SRN-MOT-446,"LCD + Touch Screen Digitizer with Frame for Motorola RAZR Droid HD Maxx XT925 XT926 XT926M Black",305.00,6.12,7.78,51.11,68.9985,62.8900,0.0000,,,,58.99,,,,,
SRN-HTC-656,"LCD + Touch Screen Digitizer with Frame for HTC Droid DNA Black",150.00,6.70,8.75,23.69,36.1500,33.5900,0.0000,,,,32.99,,,,,
SRN-HTC-658,"LCD + Touch Screen Digitizer with Frame for HTC One M8 831C",165.00,6.82,7.55,25.30,41.6100,37.8900,0.0000,45.00,0.00,29.48,36.99,,,,,
SRN-MOT-454,"LCD + Touch Screen Digitizer for Motorola Droid Razr M XT907 Black",110.00,6.60,8.54,17.96,22.9650,20.6900,0.0000,,,,21.99,,,,,
FLX-HTC-558,"Micro SD Reader & Volume Button Flex for HTC One M8",15.00,6.12,1.50,2.70,6.0750,4.4900,0.0000,,,2.99,,,,,,
FLX-HTC-560,"Loudspeaker Module for HTC One M8",10.00,6.70,4.96,2.23,5.7825,4.2900,0.0000,4.29,,1.99,,,,,,
APL-003-1452,"Loudspeaker Module for iPhone 5S SE",10.00,6.85,0.69,1.56,4.5675,3.3900,0.0000,1.39,7.99,1.50,1.99,,,,,
APL-003-1458,"Ear Piece Speaker Module for iPhone 5C",3.00,6.88,0.15,0.46,2.0000,1.6900,0.0000,0.79,4.99,0.80,0.99,,,,,
APL-003-1460,"Complete Screw Set for iPhone 5S",2.00,6.85,1.69,0.54,1.7500,1.0900,0.0000,3.99,4.99,0.99,,,,,,
APL-003-1462,"Home Button Rubber Gasket for iPhone 5S",1.00,6.85,2.24,0.47,1.3000,0.7900,0.0000,,1.49,0.99,0.99,,,,,
APL-003-1464,"Complete Internal Screw Set for iPhone 5c",2.00,6.50,1.22,0.50,1.7500,1.0900,0.0000,2.99,4.99,1.99,0.99,,,,,
