SKU,Title,"Raw Cost","Ex Rate","Shipping Fee","True Cost","Sale Price",MS,FZ,MG,MD
TAB-SRN-150,"Samsung Galaxy Tab SGH-T849 P1000 Touch Screen Digitizer",45.00,6.32,8.46,8.46,0.0000,,12.99,,
SRN-SAM-156,"Samsung Sidekick T839 Touch Screen Digitizer",0.00,0.00,0.00,0.00,0.0000,,,0.99,
TAB-SRN-066,"Samsung Galaxy Note 10.1 Tablet LCD Screen",360.00,6.12,11.00,60.62,0.0000,,32.99,,
TAB-SRN-084,"Samsung Galaxy Note N8000 10.1 Touch Screen Digitizer - White",0.00,0.00,0.00,0.00,0.0000,,,12.99,
APL-003-0594,"Pentalobe Star Screws for iPhone 5 Black",1.00,6.70,2.17,0.47,0.0000,3.99,2.99,0.40,
APL-003-0600,"Pentalobe Star Screws for iPhone 5 Silver",1.00,6.88,1.13,0.31,0.0000,,,0.40,
APL-003-0606,"Complete Screw Set for iPhone 5",3.00,6.85,0.69,0.54,0.0000,1.49,4.99,1.99,1.99
APL-003-0625,"Home Button Metal Bracket for iPhone 5/5c",1.00,6.85,3.03,0.59,0.0000,1.49,1.99,0.60,0.99
APL-003-0626,"Home Button Rubber Gasket for iPhone 5",1.00,6.50,1.72,0.42,0.0000,,1.49,0.80,1.99
SRN-LGM-126,"LG Nexus 4 E960 LCD + Digitizer Touch Screen Assembly",185.00,6.82,7.55,28.23,0.0000,37.50,44.99,,
FLX-LGM-120,"LG Optimus 3D P920 Thrill P925 Microphone Navigator Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
APL-003-0912,"Home Button for iPad 2 3 4 Black",3.00,6.88,0.15,0.46,0.0000,,,0.99,1.99
APL-003-0906,"Home Button for iPad 2 3 4 White",3.00,6.88,0.15,0.46,0.0000,,,,0.49
APL-001-0504,"LCD Screen for iPad 3 4",140.00,6.82,6.04,21.41,0.0000,27.95,29.99,25.98,29.99
APL-003-1032,"Long GPS Antenna Flex Cable for iPad 3 3G",8.00,6.85,3.03,1.61,0.0000,2.29,,0.00,
APL-003-1068,"Home Button for iPad 3 White",0.00,0.00,0.00,0.00,0.0000,,,,0.49
APL-003-1074,"Home Button for iPad 3 Black",0.00,0.00,0.00,0.00,0.0000,,,0.99,0.99
APL-003-1080,"Home Button for iPad 3 Pink",6.00,6.10,0.90,1.13,0.0000,,,,0.49
APL-003-1086,"Home Button for iPad 3 Green",0.00,0.00,0.00,0.00,0.0000,,,0.50,1.99
APL-003-1092,"Home Button for iPad 3 Baby Blue",0.00,0.00,0.00,0.00,0.0000,,,0.50,1.99
APL-003-1098,"Home Button for iPad 3 Red",0.00,0.00,0.00,0.00,0.0000,,,0.50,0.99
APL-003-1104,"Home Button for iPad 3 Yellow",0.00,0.00,0.00,0.00,0.0000,,,0.50,1.99
APL-003-1110,"Home Button for iPad Mini & iPad Mini 2 Black",3.00,6.70,1.86,0.73,0.0000,,,0.00,0.99
APL-003-1116,"Home Button for iPad Mini & iPad Mini 2 White",3.00,6.13,2.07,0.83,0.0000,,,0.99,1.49
FLX-SAM-426,"Galaxy S3 i747 T999 Sim Card SD Memory Card Flex Cable",10.00,6.60,1.44,1.73,0.0000,3.49,,,
FLX-SAM-432,"Samsung Galaxy S2 i9100 Loudspeaker Buzzer with Antenna",0.00,0.00,0.00,0.00,0.0000,,,1.99,
FLX-SAM-450,"Samsung Galaxy Nexus i9250 Loudspeaker Buzzer",0.00,0.00,0.00,0.00,0.0000,,,3.99,
FLX-SAM-456,"Samsung Galaxy Note 2 N7100 Charging Port Flex Cable",15.00,6.50,1.36,2.52,0.0000,,7.99,3.50,4.49
FLX-SAM-468,"Galaxy Note 2 N7100 i317 i605 L900 T889 Loudspeaker - White",15.00,6.50,2.30,2.66,0.0000,,,1.48,2.49
FLX-SAM-486,"Samsung Galaxy Note i717 Loudspeaker Buzzer",12.00,6.12,0.82,2.09,0.0000,,,1.50,
FLX-SAM-498,"Samsung Galaxy S2 i727 Keypad Flex Cable",10.00,6.85,1.96,1.75,0.0000,,,2.50,
FLX-SAM-504,"Samsung Galaxy S2 i727 Sim Card Memory SD Card Flex Cable",10.00,6.85,1.23,1.64,0.0000,,,0.99,
FLX-SAM-516,"Samsung Galaxy S2 D710 Keypad Flex Cable",14.00,6.13,0.70,2.40,0.0000,,,1.50,
FLX-SAM-522,"Samsung Galaxy S2 T989 Loudspeaker Buzzer",10.00,6.13,0.70,1.75,0.0000,,,1.99,
FLX-SAM-528,"Samsung Galaxy S2 T989 Sim Card Memory SD Card Flex Cable",15.00,6.50,2.17,2.64,0.0000,,,1.50,
FLX-SAM-540,"Samsung Galaxy S3 T999 i747 i535 L710 Keypad Flex Cable",5.00,6.32,4.19,1.45,0.0000,1.89,,,0.99
SRN-SAM-204,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Red",370.00,6.70,7.05,56.28,0.0000,,,67.50,
SRN-SAM-210,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Black",330.00,6.85,7.64,49.29,0.0000,,,0.00,64.99
FLX-SAM-558,"Samsung Galaxy Tab 2 10.1&quot; P5100 P5113 Audio Headphone Jack Flex Cable",12.00,6.14,2.16,2.31,0.0000,3.99,,,
FLX-SAM-564,"Samsung Galaxy Tab 2 10.1&quot; P5100 P5113 LCD Screen Flex Cable",10.00,6.85,2.17,1.78,0.0000,3.10,7.99,,
FLX-SAM-594,"Samsung Galaxy Note i717 Sim Card Memory SD Card Flex Cable",18.00,6.50,2.30,3.12,0.0000,,,1.50,
FLX-SAM-600,"Samsung Galaxy Note 2 N7100 i317 T889 i605 Headphone Jack Earpiece Flex Cable",8.00,6.85,3.59,1.69,0.0000,,,1.50,2.99
FLX-SAM-612,"Samsung Sidekick 4G T839 Motherboard Slide Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,2.50,
FLX-SAM-618,"Samsung Stratosphere i405 Keypad Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-474,"Samsung Galaxy Note 2 N7100 i605 i317 T889 L900Loudspeaker Buzzer Ringer Module - Gray",12.00,6.50,3.82,2.43,0.0000,,,1.48,2.99
FLX-SAM-667,"Samsung Galaxy Note 2 N7100 N7105 i337 M919 i545 L720 Camera Flex Cable",18.00,6.12,1.21,3.14,0.0000,2.75,,,0.99
APL-001-0415,"Front Screen Glass for iPhone 5/5C/5S White",6.00,6.50,1.06,1.09,0.0000,2.50,7.99,1.50,1.49
APL-001-0418,"Front Screen Glass  for iPhone 5/5C/5S Black",6.00,6.85,1.23,1.06,0.0000,2.50,7.99,1.50,2.99
APL-002-0805,"Custom Phone Front Glass Back Housing for Verizon/Sprint iPhone 4 White",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0805,"Custom Phone Front Glass Back Housing for Verizon/Sprint iPhone 4 White",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0808,"Custom Phone Front Glass Back Housing for Verizon/Sprint iPhone 4 Black",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0808,"Custom Phone Front Glass Back Housing for Verizon/Sprint iPhone 4 Black",0.00,0.00,0.00,0.00,0.0000,,,,1.99
FLX-SAM-631,"Samsung Exhibit 2 T679 Loudspeaker Buzzer",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-637,"Samsung Exhilarate i557 Earpiece Proxmity Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-640,"Samsung Galaxy Note 2 N7100 N7105 i317 T889 i605 L900 Home Button - Gray",3.50,6.85,2.16,0.83,0.0000,,2.99,,1.49
FLX-SAM-641,"Samsung Galaxy Note 2 N7100 N7105 i317 T889 i605 L900 Home Button - White",2.00,6.85,2.16,0.61,0.0000,2.99,2.99,0.80,0.99
FLX-SAM-651,"Samsung Galaxy Tab 2  10.1 P5113 P5100 Charging Port Flex Cable",15.00,6.85,2.17,2.51,0.0000,3.49,,,3.99
FLX-SAM-652,"Samsung Galaxy W i8150 Loudspeaker Buzzer",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-654,"Samsung Galaxy S Captivate i897 Loudspeaker Buzzer",0.00,0.00,0.00,0.00,0.0000,,,0.80,
FLX-SAM-657,"Samsung Galaxy Note Tablet N8000 Sim Card Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,2.99,
FLX-SAM-658,"Samsung Galaxy Tab 10.1 P7500 Loudspeaker Buzzer",0.00,0.00,0.00,0.00,0.0000,,,0.90,
FLX-SAM-664,"Samsung Galaxy Tab SGH-i957 P7300 P7310 P7320 Loudspeaker Buzzer",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-681,"Samsung Galaxy Note 2 L900 Charging Port Flex Cable",48.00,6.82,2.24,7.37,0.0000,4.99,,3.99,2.99
FLX-SAM-665,"Samsung Epic 2 D710 Earpiece Speaker Earpiece Speaker",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-LGM-128,"LG P970 Optimus Black Light Sensor Microphone Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
APL-003-0204,"Charging Port Flex Cable Ribbon for ATT iPhone 4 Black",8.00,6.88,0.15,1.18,0.0000,2.99,7.99,,3.99
APL-003-0206,"Charging Port Flex Cable Ribbon for ATT iPhone 4 White",9.00,6.28,3.22,1.95,0.0000,2.99,,,4.99
APL-001-0278S,"LCD and Touch Screen Digitizer Full Set for iPhone 4S Black",0.00,0.00,0.00,0.00,0.0000,,,13.50,
APL-003-1434,"Volume Button Flex Cable for iPhone 6",8.00,6.88,1.13,1.33,0.0000,2.79,,1.50,2.99
APL-003-1432,"Charging Port and Headphone Jack Flex Cable for iPhone 6 Silver",14.00,6.88,1.13,2.20,0.0000,3.99,,2.80,8.99
APL-003-1422,"Rear Camera for iPhone 6",18.00,6.88,1.36,2.81,0.0000,3.49,9.99,3.25,5.99
APL-001-0423,"Screen Digitizer With Button and Adhesive Front for iPad 2 Black",38.00,6.70,4.42,6.33,0.0000,9.99,12.49,9.99,8.99
APL-001-0482,"Screen Digitizer With Button and Adhesive for iPad 3 Black",38.00,6.60,5.37,6.57,0.0000,14.99,9.99,10.50,9.99
APL-001-0422,"Screen Digitizer With Button and Adhesive for iPad 2 White",38.00,6.70,2.15,5.99,0.0000,9.99,12.49,9.99,8.99
APL-001-0483,"Screen Digitizer With Button and Adhesive for iPad 3 White",38.00,6.60,1.97,6.06,0.0000,14.99,9.99,10.50,9.99
FLX-SAM-693,"Samsung Galaxy S3 i9300 T999 i747 i535 L710 Loudspeaker Flex Cable - Black",0.00,0.00,0.00,0.00,0.0000,4.25,,,
SRN-SAM-224,"Galaxy S4 i9500 i9505 i337 i545 L720 M919 R970 LCD + Touch Screen Digitizer  - Black Mist",350.00,6.88,0.15,50.89,0.0000,69.99,84.99,67.99,77.99
SRN-SAM-230,"Galaxy S4 i9500 i9505 i337 i545 L720 M919 R970 LCD + Touch Screen Digitizer  - White",40.00,6.82,12.50,7.70,0.0000,69.99,79.99,67.99,77.99
SRN-MOT-144,"Motorola Atrix HD MB886 Screen Digitizer",45.00,6.13,0.00,7.34,0.0000,,0.00,,
FLX-UCP-048,"HTC Thunderbolt Evo 3D Nexus One Desire USB Charging Port",0.00,0.00,0.00,0.00,0.0000,,,,0.99
FLX-UCP-066,"HTC T-Mobile G2/Evo 4G USB Charging Port",0.00,0.00,0.00,0.00,0.0000,,,,0.99
FLX-UCP-072,"HTC Evo Shift 4G USB Charging Port",0.00,0.00,0.00,0.00,0.0000,,,,0.99
FLX-SAM-700,"Samsung Galaxy S3 i9300 T999 i747 i535 L710 Loudspeaker Flex Cable - Red",0.00,0.00,0.00,0.00,0.0000,,,1.99,
APL-003-0191,"Charging Port Flex Cable for iPhone 3GS",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-HTC-428,"HTC Wildfire S Keypad Touch Sensor Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.80,
FLX-UCP-106,"HTC Mytouch 4G Charging Port",0.00,0.00,0.00,0.00,0.0000,,,,0.49
FLX-HTC-450,"HTC Raider USB Charging Port Connector Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
APL-001-0518,"Touch Screen Digitizer for iPad Mini & iPad Mini 2 with Home Button & IC Black",85.00,6.70,4.88,13.41,0.0000,22.00,12.49,12.50,21.99
APL-001-0519,"Touch Screen Digitizer for iPad Mini & iPad Mini 2 with Home Button & IC White",85.00,6.70,4.88,13.41,0.0000,22.00,12.49,12.50,21.99
FLX-LGM-156,"LG P920 Optimus 3D P925 Thrill Proximity Sensor Ear Piece Speaker Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,1.50,
APL-003-1004,"Charging Port Flex Cable Assembly for iPad Mini Black",10.00,6.85,3.80,2.01,0.0000,4.85,7.99,1.20,2.99
APL-003-1160,"Earpiece Audio Speaker for iPhone 5",2.00,6.82,2.24,0.62,0.0000,0.99,2.99,0.50,0.99
FLX-HTC-440,"HTC Thunderbolt Keypad Light Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,,0.99
APL-002-0831,"Touch Screen Digitizer Mid-Frame Bezel for iPad 2 3 4 Yellow",8.00,6.12,3.63,1.90,0.0000,,,0.60,1.99
APL-002-0833,"Touch Screen Digitizer Mid-Frame Bezel for iPad 2 3 4 Green",0.00,0.00,0.00,0.00,0.0000,,,0.60,1.99
APL-002-0837,"Touch Screen Digitizer Mid-Frame Bezel for iPad 2 3 4 Pink",0.00,0.00,0.00,0.00,0.0000,,,0.90,1.99
FLX-LGM-573,"LG Optimus G2 ATT D800 D802 Power Volume Rear Button Key Flex Cable",0.00,0.00,0.00,0.00,0.0000,6.19,9.99,1.99,
APL-003-1430,"Charging Port and Headphone Jack Flex Cable for iPhone 6 White",18.00,6.85,3.68,3.16,0.0000,3.99,12.99,2.80,7.99
APL-003-1428,"Home Button Assembly for iPhone 6 & 6 Plus – Black",9.00,6.88,1.13,1.47,0.0000,2.95,7.99,1.95,2.99
APL-003-1186,"Home Replacement Button With Rubber Bracket for iPhone 4S Neon Orange",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1188,"Home Replacement Button With Rubber Bracket for iPhone 4S Pink",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1190,"Home Replacement Button With Rubber Bracket for iPhone 4S Orange",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1192,"Home Replacement Button With Rubber Bracket for iPhone 4S Purple",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1194,"Home Replacement Button With Rubber Bracket for iPhone 4S Transparent",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1196,"Home Replacement Button With Rubber Bracket for iPhone 4S White",2.50,6.50,1.37,0.60,0.0000,1.49,1.49,,1.49
APL-003-1202,"Home Replacement Button With Rubber Bracket for iPhone 4S Hot Pink",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1208,"Home Replacement Button With Rubber Bracket for iPhone 4S Mirror Peach",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1426,"Home Button Assembly for iPhone 6 & 6 Plus – White / Gold",9.00,6.88,1.13,1.47,0.0000,2.95,7.99,1.95,2.99
FLX-SAM-702,"Samsung Galaxy S4 i9500 i9505 Loudspeaker Buzzer - White - International",0.00,0.00,0.00,0.00,0.0000,,,,1.49
FLX-SAM-703,"Samsung Galaxy S4 i9500 i9505 i337 M919 Earpiece Speaker Proximity Sensor Flex Cable",0.00,0.00,0.00,0.00,0.0000,2.19,6.49,1.50,1.49
FLX-SAM-704,"Samsung Galaxy S3 i9300 T999 i747 i535 L710  Home Button - White",0.00,0.00,0.00,0.00,0.0000,1.99,,0.60,0.99
FLX-LGM-160,"LG Galaxy Nexus 4 E960 Charging Port Flex Cable",18.00,6.32,0.83,2.98,0.0000,4.50,9.99,,
FLX-SAM-705,"Samsung Galaxy Note 2 i317 T889 N7105 Sim Card Memory SD Card Flex Cable Rev 0.8",15.00,6.50,1.36,2.52,0.0000,,,,2.49
FLX-SAM-706,"Samsung Galaxy Note N7000 i9220 Loudspeaker Buzzer - Black",0.00,0.00,0.00,0.00,0.0000,,,0.60,
FLX-SAM-707,"Samsung Galaxy S4 i9500 USB Charging Port Microphone Flex Cable",15.00,6.85,8.14,3.38,0.0000,,,,3.99
FLX-SAM-708,"Samsung Tablet P1000 P1010 T849 i987 Power Volume Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.80,
FLX-SAM-710,"Samsung Galaxy S4 i9500 i9505 i337 M919 i545 L720 Headphone Audio Jack Flex Cable",0.00,0.00,0.00,0.00,0.0000,5.99,6.99,,0.99
FLX-SAM-713,"Samsung Galaxy Tab SGH-T849 i987 P1000 Keypad Button Flex Cable REV 0.5",0.00,0.00,0.00,0.00,0.0000,,,1.50,
FLX-LGM-166,"LG Optimus 4X HD P880 Audio Headphone Jack Flex Cable REV 1.1",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-716,"Samsung Galaxy S4 i9500 i9505 i337 M919 i545 L720 Home Button - Black Mist",2.00,6.43,1.47,0.54,0.0000,3.10,2.99,0.60,0.99
FLX-SAM-717,"Samsung Galaxy S3 i9300 T999 i747 i535 L710 Home Button - Red",0.00,0.00,0.00,0.00,0.0000,,,0.60,
FLX-SAM-720,"Samsung Galaxy S3 i9300 T999 i747 i535 L710  Home Button - Black",3.00,6.50,1.72,0.73,0.0000,,,0.60,0.99
FLX-SAM-722,"Samsung Galaxy S3 i9300 T999 i747 i535 L710  Home Button - Blue",0.00,0.00,0.00,0.00,0.0000,1.99,,0.60,0.99
FLX-SAM-724,"Samsung Galaxy Note 10.1 Tablet N8000 Charging Port Flex Cable REV 0.5",15.00,6.50,3.05,2.78,0.0000,,,3.99,
FLX-SAM-725,"Samsung Galaxy Note 10.1 Tablet N8000 LCD Flex Cable",9.00,6.12,1.92,1.78,0.0000,,,2.99,
FLX-SAM-726,"Samsung Galaxy S4 i337 M919 Menu Keypad Buttons Flex Cable",9.00,6.50,1.36,1.59,0.0000,2.99,7.99,,2.99
FLX-SAM-727,"Samsung Galaxy S3 i9300 T999 i747 i535 L710 Power Volume - Red",5.00,6.43,2.22,1.12,0.0000,,,0.60,
FLX-SAM-729,"Samsung Galaxy S4 i9500 i545 i337 Sim Card Memory SD Card Flex Cable REV 1.3",8.00,6.85,1.44,1.38,0.0000,3.49,4.99,1.99,2.99
FLX-SAM-730,"Samsung Galaxy S4 i9500 i9505 i337 i545 L720 M919 R970 Left Coax Cable",0.00,0.00,0.00,0.00,0.0000,,0.00,0.99,1.99
FLX-LGM-170,"LG Optimus 4X HD P880 Charging Port Mic Microphone Flex Cable REV 1.1",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-731,"Samsung Galaxy Note i9220 N7000 Headphone Ear Peice Audio Jack Speaker Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-733,"Samsung Galaxy S4 i9500 i9505 i337 i537 i545 L720 M919 R970 Front Camera",5.00,6.32,0.50,0.87,0.0000,2.99,7.99,1.50,1.49
FLX-SAM-736,"Samsung Galaxy S4 i9500 i9505 i337 M919 Sim Card Memory SD Card Flex Cable REV 1.3 / 0.5",5.00,6.85,2.24,1.06,0.0000,3.49,4.99,1.99,2.99
FLX-SAM-744,"Samsung Galaxy Note i9220 N7000 Vibrator Module Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.60,
TAB-SRN-158,"Samsung Galaxy Note N8000 10.1 Touch Screen Digitizer - White",0.00,0.00,0.00,0.00,0.0000,,,12.99,
APL-003-1210,"Home Replacement Button With Rubber Bracket for iPhone 4S Red",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1212,"Home Replacement Button With Rubber Bracket for iPhone 4S Yellow",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1214,"Home Replacement Button With Rubber Bracket for iPhone 4S Baby Blue",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1216,"Home Replacement Button With Rubber Bracket for iPhone 4S Magenta",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1218,"Home Replacement Button With Rubber Bracket for iPhone 4S Lime Green",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1420,"Wifi Antenna Flex Cable for Apple iPhone 6",2.00,6.88,1.13,0.45,0.0000,1.94,4.99,0.60,0.99
SRN-MOT-152,"Motorola Atrix HD MB886 LCD Screen",60.00,6.13,3.68,10.39,0.0000,13.99,,,
APL-003-1220,"Home Replacement Button With Rubber Bracket for iPhone 4S Dark Blue",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-003-1224,"Home Button Ribbon Flex Cable for iPhone 5",1.50,6.88,1.13,0.38,0.0000,0.49,2.99,0.45,0.99
FLX-LGM-176,"LG Galaxy Nexus 4 E960 Loudspeaker Module",10.00,6.12,1.92,1.95,0.0000,4.00,7.99,,
FLX-LGM-180,"LG Galaxy Nexus 4 E960 Front Camera",12.00,6.12,1.92,2.27,0.0000,3.08,,,
FLX-LGM-182,"LG Galaxy Nexus 4 E960 Back Camera",0.00,0.00,0.00,0.00,0.0000,3.70,,,
FLX-SAM-746,"Samsung Galaxy Note 2 I317 T889 Charging Port Flex Cable Rev 0.7 1.0",15.00,6.85,2.17,2.51,0.0000,4.99,7.99,3.50,7.99
FLX-SAM-748,"Samsung Galaxy S2 Skyrocket i727 Charging Port Flex Cable Rev 4.5",0.00,0.00,0.00,0.00,0.0000,,,3.00,
FLX-SAM-750,"Samsung Galaxy S4 i9500 i9505 i337 i545 L720 M919 R970 Vibrator Module",0.00,0.00,0.00,0.00,0.0000,3.49,,2.50,
FLX-SAM-752,"Samsung Galaxy S Blaze T769 Audio Headphone Jack Earpiece Speaker Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
APL-003-1226,"LCD Screen and Touch Screen Tester Flex Cable for iPod Touch 4",11.00,6.31,1.08,1.91,0.0000,,,,1.49
APL-003-1228,"LCD and Touch Screen Tester Flex Cable for iPhone 5",15.00,6.43,2.53,2.73,0.0000,,,,2.49
FLX-SAM-754,"Samsung Galaxy S3 LCD Screen + Touch Screen Tester Flex Cable",10.00,6.85,2.17,1.78,0.0000,4.49,,,1.99
SRN-HTC-550,"HTC One M7 LCD + Touch Screen Digitizer",130.00,6.50,0.00,20.00,0.0000,,,14.99,
TAB-SRN-162,"Samsung Galaxy Note 8.0 N5100 Digitizer Touch Screen - White",55.00,6.43,8.21,9.83,0.0000,,,14.50,
APL-003-1230,"Home Replacement Button With Rubber Bracket for iPhone 4S Mirror Purple",0.00,0.00,0.00,0.00,0.0000,,,,1.49
APL-001-0718,"LCD and Touch Screen Digitizer for iPod Touch 5 White",275.00,6.85,2.17,40.46,0.0000,47.50,54.99,48.98,53.99
APL-003-1232,"Charging Dock Flex Cable for iPhone 4S White",9.00,6.85,1.23,1.49,0.0000,2.99,7.99,2.00,3.99
APL-003-1234,"Charging Port Flex Cable Ribbon for Verizon/Sprint iPhone 4 White",9.00,6.32,0.00,1.42,0.0000,2.99,7.99,,4.99
APL-003-0188,"Headphone Audio Flex Ribbon Cable Jack for iPhone 3G 3GS White",0.00,0.00,0.00,0.00,0.0000,,,,1.99
FLX-UCP-116,"HTC Amaze Charging Port",4.00,6.43,2.25,0.97,0.0000,,,0.99,
FLX-UCP-118,"HTC One V Charging Port",0.00,0.00,0.00,0.00,0.0000,,,,0.49
FLX-UCP-122,"HTC One S Charging Port",0.00,0.00,0.00,0.00,0.0000,,,,0.49
FLX-SAM-756,"Samsung Galaxy S4 i337 M919 USB Charging Port Microphone Flex Cable ",15.00,6.82,0.90,2.33,0.0000,4.99,7.99,3.00,4.99
FLX-SAM-758,"Samsung Galaxy S4 L720 i545 USB Charging Port Microphone Flex Cable REV 0.7",8.00,6.85,0.69,1.27,0.0000,3.99,7.99,1.99,2.99
APL-003-1248,"Headphone Audio Jack Flex Cable for iPad Mini Black",8.00,6.85,3.80,1.72,0.0000,2.19,9.99,1.50,2.99
APL-003-1250,"Home Button Key Flex Cable for iPad 4",5.00,6.88,0.15,0.75,0.0000,1.99,4.99,0.90,1.99
FLX-HTC-282,"HTC One X Power On/Off Mic Flex Cable - International Model",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-764,"Samsung Galaxy S2 Skyrocket i727 Charging Port Flex Cable Rev 4.6",8.00,6.12,2.59,1.73,0.0000,,,3.00,
APL-003-1264,"Top Bottom Glass Cover Replacement for iPhone 5S Yellow",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-003-1266,"Top Bottom Glass Cover Replacement for iPhone 5S Orange",6.00,6.32,3.53,1.51,0.0000,2.99,,,2.99
APL-003-1268,"Top Bottom Glass Cover Replacement for iPhone 5S Pink",8.00,6.31,1.08,1.44,0.0000,2.99,,0.99,2.99
APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",12.00,1.00,0.00,12.00,0.0000,13.50,24.99,14.20,15.99
APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",12.50,1.00,0.10,12.60,0.0000,13.50,24.99,14.20,15.99
APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C (Economy Plus) - Black",12.50,1.00,0.10,12.60,0.0000,13.50,19.99,14.20,15.99
APL-003-1274,"Sim Card Tray for iPhone 5C Blue",2.00,6.70,1.86,0.58,0.0000,1.99,3.99,0.99,
APL-003-1276,"Sim Card Tray for iPhone 5c Green",2.00,6.45,1.48,0.54,0.0000,1.99,3.99,,
APL-003-1320,"Mute Volume Power Metal Buttons for iPhone 5S Gray",6.00,6.12,1.53,1.23,0.0000,1.99,,1.20,1.49
APL-003-1322,"Sim Card Tray for iPhone 5S SE Gray",4.00,6.88,0.15,0.60,0.0000,1.49,3.99,1.20,1.99
FLX-LGM-198,"LG Nitro HD P930 Headphone Jack Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,0.99,
FLX-SAM-786,"Samsung Galaxy Note 3 N900A Charging Port Flex Cable",25.00,6.85,2.17,3.97,0.0000,4.79,9.99,3.50,6.99
FLX-SAM-788,"Samsung Galaxy Note 3 N900P Charging Port Flex Cable",25.00,6.88,3.53,4.15,0.0000,4.79,,4.50,6.99
FLX-SAM-790,"Samsung Galaxy Note 3 N900T Charging Port Flex Cable",25.00,6.85,2.17,3.97,0.0000,4.79,11.99,5.00,7.99
FLX-SAM-792,"Samsung Galaxy Note 3 N900R Charging Port Flex Cable",25.00,6.46,0.14,3.89,0.0000,6.49,,4.50,4.49
FLX-SAM-794,"Samsung Galaxy Note 3 N900V Charging Port Flex Cable",25.00,6.85,2.17,3.97,0.0000,4.79,9.99,4.50,7.99
SRN-SAM-374,"Samsung Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - White",38.00,1.00,0.00,38.00,0.0000,55.00,,,67.99
FLX-HTC-462,"HTC One M7 Sim Card Tray Slot Holder Flex Cable",12.00,6.13,6.67,3.05,0.0000,,,0.30,
SRN-SAM-462,"Samsung Galaxy Mega 6.3 i527 i9200 i9205 L600 LCD + Touch Screen Digitizer - Blue",150.00,6.90,9.70,23.14,0.0000,31.50,38.49,29.99,
SRN-SAM-464,"Samsung Galaxy Mega 6.3 i527 i9200 i9205 LCD + Touch Screen Digitizer - White",100.00,6.82,12.50,16.50,0.0000,31.50,34.99,28.95,
FLX-SAM-810,"Samsung Galaxy S4 i9505 USB Charging Port Microphone Flex Cable REV 25",15.00,6.70,2.17,2.56,0.0000,4.99,9.99,3.99,
