PartNumber,PartDescription,Location,Qty,UOM,Cost,Date,Note,Tracking-Lot Number,Tracking-Revision Level,Tracking-Expiration Date
SRN-SAM-1240,Samsung Galaxy Alpha G850 G8508S G850A G850T G850M Touch Screen Digitizer - Black,Main-Stock,4,ea,560,,,,,
SRN-SAM-1242,Samsung Galaxy S5 Mini G800 G800H LCD + Touch Screen Digitizer with Home Button - Black,Main-Stock,1,ea,540,,,,,
SRN-SAM-1244,Samsung Galaxy S5 Mini G800 G800H LCD + Touch Screen Digitizer with Home Button - White,Main-Stock,15,ea,136.83333,,,,,
SRN-SAM-1246,Samsung Galaxy S5 Mini G800 G800H LCD + Touch Screen Digitizer  - White,Main-Stock,2,ea,490,,,,,
SRN-SAM-1247,G850 LCD assembly gold,Main-Stock,9,ea,685,,,,,
SRN-SAM-1250,G860 Lcd with digitizer assembly Blue,Main-Stock,1,ea,537.55,,,,,
SRN-SAM-1251,GALAXY EXHILARATE I577 LCD AND TOUCH SCREEN DIGITIZER,Main-Stock,3,ea,0,,,,,
SRN-SAM-1253,GALAXY EXHILARATE I577 LCD AND TOUCH SCREEN DIGITIZER  Grade B,Main-Stock,1,ea,0,,,,,
SRN-SAM-1257,Galaxy A5 LCD  Touch Screen Digitizer  Home Button  White  New,Main-Stock,1,ea,1,,,,,
SRN-SAM-1258,Galaxy A5 LCD  Touch Screen Digitizer  Home Button  Black  New,Main-Stock,2,ea,520,,,,,
SRN-SAM-1259,A7 lcd with digitizer assembly Black,Main-Stock,2,ea,820,,,,,
SRN-SAM-126,Samsung Galaxy S2 T989 LCD + Touch Screen Digitizer - White,Main-Stock,2,ea,100,,,,,
SRN-SAM-1260,A7 lcd with digitizer assembly White,Main-Stock,12,ea,207.225,,,,,
SRN-SAM-1266,Galaxy S4 i9500 i337 i545 L720 M919 LCD and Touch Screen Digitizer  Electric Blue,Main-Stock,1,ea,127.33333,,,,,
SRN-SAM-1270,Galaxy S6 G920F LCD  Touch Screen Digitizer  White Pearl,Main-Stock,17,ea,1001.89924,,,,,
SRN-SAM-1271,Galaxy S6 G920F LCD  Touch Screen Digitizer  White  Grade A,Main-Stock,1,ea,180.92,,,,,
SRN-SAM-1273,Galaxy S6 G920F LCD  Touch Screen Digitizer  Black Sapphire,Main-Stock,34,ea,1000.71163,,,,,
SRN-SAM-1276,Galaxy S6 Edge G925F LCD  Touch Screen Digitizer With Frame  Black,Main-Stock,8,ea,990,,,,,
SRN-SAM-1281,Samsung Galaxy Note 4 N910 Touch Screen Digitizer Glass Bronze Gold,Main-Stock,9,ea,12,,,,,
SRN-SAM-1282,Samsung Galaxy Note 4 N910 Touch Screen Digitizer Glass Frost White,Main-Stock,32,ea,9.99917,,,,,
SRN-SAM-1286,S5 Mini Touch Screen Glass White,Main-Stock,10,ea,10,,,,,
SRN-SAM-1287,S6 Edge Touch Glass White,Main-Stock,6,ea,50,,,,,
SRN-SAM-1289,S6 Touch Screen Glass White,Main-Stock,95,ea,9.00034,,,,,
SRN-SAM-1291,Samsung Galaxy Note Edge GSM LCD Assembly,Main-Stock,1,ea,740,,,,,
SRN-SAM-1292,Samsung Galaxy S5 Mini Touch Screen Glass  Black,Main-Stock,15,ea,10,,,,,
SRN-SAM-1297,Galaxy S6 Edge G925F LCD  Touch Screen Digitizer  Black Sapphire,Main-Stock,12,ea,797.10606,,,,,
SRN-SAM-1298,Samsung Galaxy Note 4 Glass  Black,Main-Stock,10,ea,10,,,,,
SRN-SAM-1299,Samsung Galaxy S5 Glass  Black,Main-Stock,127,ea,7.49983,,,,,
SRN-SAM-1300,Samsung Note 3 Glass  Jet Black,Main-Stock,18,ea,8.99974,,,,,
SRN-SAM-1304,S4 mini touch Glass Black,Main-Stock,25,ea,7,,,,,
SRN-SAM-1305,S4 mini touch Glass White,Main-Stock,1,ea,10,,,,,
SRN-SAM-1308,S6 Glass Black,Main-Stock,3,ea,1,,,,,
SRN-SAM-1309,S6 Glass White,Main-Stock,4,ea,10,,,,,
SRN-SAM-1310,S5 MINI Glass Black,Main-Stock,3,ea,8,,,,,
SRN-SAM-132,Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Marble White - New,Main-Stock,8,ea,338.63414,,,,,
SRN-SAM-1322,Galaxy Note 2 LCD  Digitizer Touch Screen  White  No Frame  Grade A,Main-Stock,2,ea,50,,,,,
SRN-SAM-1325,Note 5 Front Glass Lens White,Main-Stock,20,ea,12,,,,,
SRN-SAM-1326,Note 5 Front Glass Lens Gold,Main-Stock,6,ea,12,,,,,
SRN-SAM-1328,Asus ZenFone 5 LCD With Digitizer Assembly Black,Main-Stock,2,ea,80,,,,,
SRN-SAM-1329,Asus ZenFone 6 LCD With Digitizer Assembly Black,Main-Stock,2,ea,110,,,,,
SRN-SAM-133,Galaxy S3 i535 R530 LCD + Touch Screen Digitizer with Frame - White - New,Main-Stock,2,ea,380,,,,,
SRN-SAM-1330,Note 5 LCD With digitizer Touch Screen Blue,Main-Stock,47,ea,27.48561,,,,,
SRN-SAM-1331,Note 5 LCD With digitizer Touch Screen White,Main-Stock,33,ea,37.25009,,,,,
SRN-SAM-1333,S6 Edge LCD With Digitizer Touch Screen White,Main-Stock,2,ea,1150,,,,,
SRN-SAM-1335,Galaxy S6 Edge G925F LCD Touch Screen Digitizer - White Pearl,Main-Stock,1,ea,932.16667,,,,,
SRN-SAM-1338,Galaxy S6 Edge G925F LCD Touch Screen Digitizer - Gold Platinum,Main-Stock,1,ea,980,,,,,
SRN-SAM-1341,Samsung Galaxy S5 Mini G800 G800H LCD  Touch Screen Digitizer with Home Button  Gold,Main-Stock,1,ea,490,,,,,
SRN-SAM-1342,Samsung Galaxy Alpha G850 G8508S G850A G850T G850M LCD  Touch Screen Digitizer  White,Main-Stock,3,ea,540,,,,,
SRN-SAM-1343,Samsung Galaxy S5 Active G870 LCD With Digitizer Assembly Green,Main-Stock,3,ea,722.85714,,,,,
SRN-SAM-1349,Samsung Galaxy Note Edge SMN915 LCD Assembly with frame White,Main-Stock,2,ea,1200,,,,,
SRN-SAM-1350,Samsung Galaxy Note Edge SMN915 LCD Assembly White,Main-Stock,2,ea,786.66667,,,,,
SRN-SAM-1351,Samsung Galaxy S5 Active G870 LCD With Digitizer Assembly Grey,Main-Stock,4,ea,720,,,,,
SRN-SAM-1358,Note 4 Front Glass Pink,Main-Stock,3,ea,12,,,,,
SRN-SAM-1360,S6 Active G890 LCD With Digitizer Grey,Main-Stock,16,ea,1200,,,,,
SRN-SAM-1361,S6 Active G890 LCD With Digitizer White,Main-Stock,18,ea,1200,,,,,
SRN-SAM-1365,Samsung Galaxy S4 i9500 i9505 i337 i545 L720 M919 LCD  Touch Screen Digitizer   Black   Grade A,Main-Stock,1,ea,0,,,,,
SRN-SAM-1367,Galaxy S3 T999 i747 i535 L710 LCD  Touch Screen Digitizer White B Stock,Main-Stock,3,ea,1,,,,,
SRN-SAM-1370,Samsung Galaxy S4 i9500 i337 i545 L720 M919 LCD  Touch Screen Digitizer   White B Stock,Main-Stock,1,ea,1,,,,,
SRN-SAM-1373,Samsung Galaxy S6 Edge Plus LCD   Digitizer Touch Screen With Frame  Silver,Main-Stock,2,ea,1,,,,,
SRN-SAM-138,Galaxy S3 T999 i747 LCD + Touch Screen Digitizer with Frame - Marble White - New,Main-Stock,2,ea,385,,,,,
SRN-SAM-1381,Samsung Galaxy S3 i535 R530 LCD  Touch Screen Digitizer with Frame  Black  Grade B,Main-Stock,1,ea,0,,,,,
SRN-SAM-1383,Samsung Galaxy Note 5 LCD  Digitizer Touch Screen  Black Sapphire  Grade A,Main-Stock,3,ea,1,,,,,
SRN-SAM-1384,Samsung Galaxy Note 5 Front Glass Lens  Gold Platinum  Grade A,Main-Stock,1,ea,12,,,,,
SRN-SAM-1385,Galaxy Grand Prime SMG530 LCD,Main-Stock,3,ea,55,,,,,
SRN-SAM-1386,Galaxy Grand Prime SMG530 Touch Screen Blue,Main-Stock,6,ea,30,,,,,
SRN-SAM-1387,Galaxy A5 LCD Assembly  Silver,Main-Stock,12,ea,117.64167,,,,,
SRN-SAM-1388,Front Glass for Galaxy Note 5  Black Sapphire,Main-Stock,1,ea,11.42857,,,,,
SRN-SAM-1389,Samsung Galaxy Note 5 LCD  Digitizer Touch Screen  Gold Platinum,Main-Stock,8,ea,1,,,,,
SRN-SAM-1390,Samsung Galaxy Note 5 Front Glass  Silver Titanium,Main-Stock,3,ea,50,,,,,
SRN-SAM-1391,GALAXY NOTE 3 N9000 LCD  DIGITIZER TOUCH SCREEN WITH FRAME  WHITE,Main-Stock,1,ea,0,,,,,
SRN-SAM-1392,Samsung S7 LCD With Digitizer Touch Screen White,Main-Stock,18,ea,775,,,,,
SRN-SAM-1393,Samsung S7 LCD With Digitizer Touch Screen Blue,Main-Stock,15,ea,839.65528,,,,,
SRN-SAM-1395,Samsung S6 LCD With Digitizer Touch Screen Gold,Main-Stock,10,ea,1034.28571,,,,,
SRN-SAM-1398,Samsung S6 Active G890 LCD With Digitizer Blue,Main-Stock,24,ea,1200,,,,,
SRN-SAM-1399,Samsung E5 LCD WITH Digitizer Touch Screen White,Main-Stock,3,ea,490,,,,,
SRN-SAM-1400,Samsung E5 LCD WITH Digitizer Touch Screen Black,Main-Stock,2,ea,470,,,,,
SRN-SAM-1401,Asus Zenfone 2 LCD With Digitizer Black,Main-Stock,3,ea,103.3,,,,,
SRN-SAM-1402,Samsung Galaxy S6 Front Glass Replacement  Gold Platinum,Main-Stock,8,ea,35,,,,,
SRN-SAM-1403,Samsung Galaxy S7 Edge Front Glass  Black Onyx,Main-Stock,2,ea,80,,,,,
SRN-SAM-1404,Samsung Galaxy S7 Edge Front Glass  Silver Titanium,Main-Stock,1,ea,110,,,,,
SRN-SAM-1405,Samsung Galaxy S7 Edge Front Glass  Gold Platinum,Main-Stock,2,ea,70,,,,,
SRN-SAM-1406,Samsung Galaxy S6 Edge Front Glass  Gold Platinum,Main-Stock,2,ea,37.5,,,,,
SRN-SAM-1408,LCD and Touch Screen Digitizer for Samsung Galaxy S6 Edge Plus  Gold Platinum,Main-Stock,5,ea,1069,,,,,
SRN-SAM-1412,S7 Edge Lcd With Digitizer Black,Main-Stock,11,ea,1245.06061,,,,,
SRN-SAM-1414,LCD Screen Replacement for Samsung Galaxy Core Prime,Main-Stock,2,ea,80,,,,,
SRN-SAM-1415,Touch Screen Digitizer Replacement for Samsung Galaxy Core Prime  Black,Main-Stock,5,ea,21,,,,,
SRN-SAM-1416,Touch Screen Digitizer Replacement for Samsung Galaxy Core Prime  White,Main-Stock,8,ea,25.0036,,,,,
SRN-SAM-1417,LCD and Touch Screen Digitizer for Samsung Galaxy J3 2016  White,Main-Stock,2,ea,557.5,,,,,
SRN-SAM-1419,LCD and Touch Screen Digitizer for Samsung Galaxy J3 2016  Gold,Main-Stock,5,ea,113.525,,,,,
SRN-SAM-1421,LCD and Touch Screen Replacement for Samsung Galaxy S6 Edge  Green Emerald,Main-Stock,1,ea,1000,,,,,
SRN-SAM-1422,Front Glass Replacement for Samsung Galaxy S6 Edge  Green Emerald,Main-Stock,2,ea,50,,,,,
SRN-SAM-1424,Front Glass for Samsung Galaxy S6 Edge Plus  White Pearl,Main-Stock,2,ea,80,,,,,
SRN-SAM-1425,LCD and Touch Screen Digitizer for Samsung Galaxy S7 G930  Gold Platinum,Main-Stock,15,ea,850,,,,,
SRN-SAM-1426,LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935  Gold Platinum,Main-Stock,8,ea,1580,,,,,
SRN-SAM-1427,Front Glass Replacement for Samsung Galaxy S6 Edge  Black Sapphire,Main-Stock,2,ea,2,,,,,
SRN-SAM-1428,LCD and Touch Screen Assembly for Samsung Galaxy E5  White,Main-Stock,1,ea,500,,,,,
SRN-SAM-1429,LCD and Touch Screen Assembly for Samsung Galaxy E5  Gold,Main-Stock,1,ea,500,,,,,
SRN-SAM-1430,Samsung i9082 Digitizer Touch Screen White,Main-Stock,1,ea,40,,,,,
SRN-SAM-1431,LCD and Touch Screen Digitizer for Samsung Galaxy Grand Prime  White,Main-Stock,5,ea,145.2744,,,,,
SRN-SAM-1433,LCD and Touch Screen Digitizer for Samsung Galaxy Grand Prime  Gold,Main-Stock,4,ea,120.1725,,,,,
SRN-SAM-1434,Front Glass for Samsung Galaxy S7  Black Onyx,Main-Stock,3,ea,26.77778,,,,,
SRN-SAM-1435,Front Glass for Samsung Galaxy S7  Gold Platinum,Main-Stock,1,ea,45,,,,,
SRN-SAM-1436,LCD and Touch Screen Digitizer for Samsung Galaxy J3 2016  Gold,Main-Stock,2,ea,586,,,,,
SRN-SAM-1437,LCD and Touch Screen Replacement for Samsung Galaxy S6  Blue Topaz,Main-Stock,15,ea,334.89316,,,,,
SRN-SAM-1440,LCD and Touch Screen Digitizer Replacement for Samsung Galaxy Express Prime  Black,Main-Stock,4,ea,580,,,,,
SRN-SAM-1441,Samsung Galaxy Note 5 LCD  Digitizer Touch Screen  Blue  Grade B,Main-Stock,4,ea,1,,,,,
SRN-SAM-1443,Samsung Galaxy Tab 4 80 T330 Touch Screen Digitizer  White,Main-Stock,4,ea,50,,,,,
SRN-SAM-1444,Samsung Galaxy Tab 4 80 T330 Touch Screen Digitizer  Black,Main-Stock,2,ea,50,,,,,
SRN-SAM-1446,Samsung Galaxy S6 Edge Plus G928I LCD and Touch Screen Digitizer with Frame  Black Australian Version,Main-Stock,2,ea,1,,,,,
SRN-SAM-1447,Samsung Galaxy Note Edge SMN915 LCD Assembly White  Grade A,Main-Stock,1,ea,800,,,,,
SRN-SAM-1448,Touch Screen Digitizer Replacement for Samsung Galaxy Core Prime  White  Grade A,Main-Stock,1,ea,30,,,,,
SRN-SAM-1453,Samsung Galaxy S6 Edge Plus LCD  Digitizer Touch Screen  Black Sapphire  Grade A,Main-Stock,2,ea,1165,,,,,
SRN-SAM-1455,Samsung Galaxy S5 Active G870 LCD With Digitizer Assembly  Green  Grade B,Main-Stock,2,ea,710,,,,,
SRN-SAM-1457,LCD and Touch Screen Digitizer for Samsung Galaxy Note 5  Silver Titanium,Main-Stock,2,ea,95,,,,,
SRN-SAM-1458,LCD and Touch Screen Digitizer for Samsung Galaxy J5  Black,Main-Stock,4,ea,510,,,,,
SRN-SAM-1479,Samsung Galaxy Note 5 LCD  Digitizer Touch Screen with Frame N920P  White Pearl,Main-Stock,4,ea,1,,,,,
SRN-SAM-1485,Samsung Galaxy Note 5 LCD  Digitizer Touch Screen with Frame N920V  White Pearl,Main-Stock,1,ea,1,,,,,
SRN-SAM-1486,LCD and Digitizer Replacement for Samsung Galaxy Tab S 105 T800 T805  White,Main-Stock,2,ea,508.285,,,,,
SRN-SAM-1487,LCD and Digitizer Replacement with Frame for Samsung Galaxy Tab S 105 T800 T805  Black,Main-Stock,2,ea,645.25,,,,,
SRN-SAM-1488,LCD With Digitizer Assembly For Samsung S7 Edge Slivery,Main-Stock,7,ea,1580,,,,,
SRN-SAM-1489,Galaxy S5 Sport G860 LCD  Touch Screen Digitizer  Blue  Grade B,Main-Stock,1,ea,0,,,,,
SRN-SAM-1490,Samsung Galaxy Note 2 LCD With Digitizer Assembly White Type B  Grade B,Main-Stock,10,ea,1,,,,,
SRN-SAM-1495,Samsung Galaxy Note 5 LCD  Digitizer Touch Screen  White Pearl  Grade A,Main-Stock,4,ea,1,,,,,
SRN-SAM-150,Samsung Infuse i997 LCD + Touch Screen Digitizer,Main-Stock,2,ea,70,,,,,
SRN-SAM-168,Samsung Galaxy Note 2 Replacement Front Glass - Gray,Main-Stock,18,ea,18.00181,,,,,
SRN-SAM-174,Samsung Galaxy Note 2 Replacement Front Glass - White,Main-Stock,1,ea,10,,,,,
SRN-SAM-180,Samsung Galaxy S3 Glass - Black,Main-Stock,44,ea,0,,,,,
SRN-SAM-186,Samsung Galaxy S3 Glass - Pebble Blue,Main-Stock,29,ea,0,,,,,
SRN-SAM-192,Samsung Galaxy S3 Glass - White,Main-Stock,1,ea,7.00003,,,,,
SRN-SAM-198,Samsung Galaxy S3 Glass - Red,Main-Stock,82,ea,0,,,,,
SRN-SAM-200,Samsung Galaxy S3 Glass - Titanium Gray,Main-Stock,4,ea,15,,,,,
SRN-SAM-204,Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Red,Main-Stock,2,ea,370,,,,,
SRN-SAM-210,Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Black - New,Main-Stock,2,ea,330,,,,,
SRN-SAM-216,Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Blue - New,Main-Stock,7,ea,355.00846,,,,,
SRN-SAM-218,Samsung Galaxy W i8150 Touch Screen Digitizer,Main-Stock,6,ea,10.97,,,,,
SRN-SAM-224,Galaxy S4 i9500 i9505 i337 i545 L720 M919 LCD + Touch Screen Digitizer  - Black Mist,Main-Stock,23,ea,414.40632,,,,,
SRN-SAM-230,Galaxy S4 i9500 i337 i545 L720 M919 LCD + Touch Screen Digitizer  - White,Main-Stock,20,ea,408.96292,,,,,
SRN-SAM-236,Samsung Exhibit 2 T679 Screen Digitizer,Main-Stock,2,ea,0,,,,,
SRN-SAM-238,Galaxy S3 T999 i747 LCD + Touch Screen Digitizer with Frame - Red,Main-Stock,7,ea,387.5,,,,,
SRN-SAM-240,Galaxy S3 i535 R530 LCD + Touch Screen Digitizer with Frame - Blue - New,Main-Stock,5,ea,394,,,,,
SRN-SAM-242,Galaxy S3 T999 i747 LCD + Touch Screen Digitizer with Frame - Blue,Main-Stock,4,ea,395,,,,,
SRN-SAM-244,Galaxy S4 i9505 i337 M919 i545 L720 Replacement Glass � Black Mist,Main-Stock,30,ea,6,,,,,
SRN-SAM-246,Galaxy S4 i9500 i9505 i337 M919 i545 L720 Replacement Glass  - White,Main-Stock,27,ea,6,,,,,
SRN-SAM-248,Galaxy Note 2 LCD + Digitizer Touch Screen - Gray - No Frame,Main-Stock,9,ea,422.52226,,,,,
SRN-SAM-250,Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer -  Gray,Main-Stock,2,ea,368.97119,,,,,
SRN-SAM-254,Galaxy S4 i9505 i337 M919 LCD + Touch Screen Digitizer with Frame - Marble White - New,Main-Stock,14,ea,442.71397,,,,,
SRN-SAM-256,Galaxy S4 i9505 i337 M919 LCD + Touch Screen Digitizer with Frame - Black Mist - New,Main-Stock,10,ea,378.03633,,,,,
SRN-SAM-258,Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame  - Black Mist,Main-Stock,7,ea,450,,,,,
SRN-SAM-260,Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame - White,Main-Stock,5,ea,450.41466,,,,,
SRN-SAM-262,Samsung Galaxy Note N7000 i9220 Replacement Front Glass - White,Main-Stock,5,ea,5.78375,,,,,
SRN-SAM-266,Samsung Galaxy S2 T989 Replacement Front Glass - Black,Main-Stock,39,ea,0,,,,,
SRN-SAM-274,Galaxy S3 i535 R530 LCD + Touch Screen Digitizer with Frame - White - Grade A,Main-Stock,3,ea,0,,,,,
SRN-SAM-304,Samsung Galaxy Mega i9200 Front Glass - Blue,Main-Stock,5,ea,3.16667,,,,,
SRN-SAM-306,Samsung Galaxy Mega i9200 Front Glass - White,Main-Stock,12,ea,7.48125,,,,,
SRN-SAM-312,Galaxy S3 T999 i747 LCD + Touch Screen Digitizer with Frame - Marble White - Grade A,Main-Stock,2,ea,195,,,,,
SRN-SAM-316,Samsung Galaxy Note 2 Replacement Front Glass - Black,Main-Stock,2,ea,9,,,,,
SRN-SAM-326,Galaxy Note 2 LCD + Digitizer Touch Screen - White - No Frame,Main-Stock,13,ea,55.72911,,,,,
SRN-SAM-352,Galaxy Note 2 i317 T889 LCD + Digitizer Touch Screen - Gray - Grade A,Main-Stock,1,ea,560,,,,,
SRN-SAM-374,Samsung Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - White,Main-Stock,1,ea,390,,,,,
SRN-SAM-384,Samsung Galaxy S2 T989 LCD + Touch Screen Digitizer - White with Frame,Main-Stock,2,ea,146.2904,,,,,
SRN-SAM-388,Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - White - Grade B,Main-Stock,2,ea,40,,,,,
SRN-SAM-408,Samsung Galaxy S2 International i9100 Glass - Black,Main-Stock,6,ea,0,,,,,
SRN-SAM-412,Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame - White - Grade B,Main-Stock,1,ea,450,,,,,
SRN-SAM-462,Samsung Galaxy Mega 6.3 i527 i9200 i9205 LCD + Touch Screen Digitizer - Blue,Main-Stock,6,ea,170,,,,,
SRN-SAM-464,Samsung Galaxy Mega 6.3 i527 i9200 i9205 LCD + Touch Screen Digitizer - White,Main-Stock,5,ea,160,,,,,
SRN-SAM-468,Samsung Galaxy S2 International i9100 Glass - White,Main-Stock,3,ea,0,,,,,
SRN-SAM-474,Samsung Galaxy Note 3 Replacement Front Glass - Gray,Main-Stock,7,ea,8,,,,,
SRN-SAM-478,Samsung Galaxy Note 3 Replacement Front Glass - Pink,Main-Stock,8,ea,9,,,,,
SRN-SAM-480,Galaxy S4 i9500 i9505 i337 M919 i545 L720 Replacement Glass  - Red,Main-Stock,2,ea,8,,,,,
SRN-SAM-486,Galaxy S4 i9505 i337 M919 LCD + Touch Screen Digitizer with Frame - Red - Grade A,Main-Stock,1,ea,1,,,,,
SRN-SAM-496,Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - White - New,Main-Stock,12,ea,376.59437,,,,,
SRN-SAM-512,Samsung Stratosphere i405 LCD + Touch Screen Digitizer - Grade C,Main-Stock,1,ea,0,,,,,
SRN-SAM-528,Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame - Electric Blue,Main-Stock,1,ea,400,,,,,
SRN-SAM-532,Galaxy S4 i9505 i337 M919 LCD + Touch Screen Digitizer with Frame - Red,Main-Stock,6,ea,299.5,,,,,
SRN-SAM-558,Samsung Galaxy S2 T989 LCD + Touch Screen Digitizer - White with Frame - Grade A,Main-Stock,1,ea,160,,,,,
SRN-SAM-570,Samsung Galaxy S Vibrant T959V LCD + Touch Screen Digitizer with Frame - Grade A,Main-Stock,4,ea,0,,,,,
SRN-SAM-572,Samsung Galaxy S Vibrant T959V LCD + Touch Screen Digitizer with Frame - Grade B,Main-Stock,12,ea,3.77358,,,,,
SRN-SAM-578,Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - White - New,Main-Stock,2,ea,720,,,,,
SRN-SAM-580,Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - Gray - New,Main-Stock,10,ea,748.76389,,,,,
SRN-SAM-582,Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - Gray - New,Main-Stock,16,ea,651.01755,,,,,
SRN-SAM-592,Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - Gray - Grade A,Main-Stock,1,ea,650,,,,,
SRN-SAM-600,Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - Rose Gold Trim - Grade A,Main-Stock,1,ea,50,,,,,
SRN-SAM-612,Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Black,Main-Stock,1,ea,55.17681,,,,,
SRN-SAM-614,Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - White,Main-Stock,2,ea,53.32578,,,,,
SRN-SAM-616,Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Gold,Main-Stock,36,ea,12.01455,,,,,
SRN-SAM-620,Galaxy S4 Mini i9190 L520 I435 i9192 i9195 LCD Digitizer - White,Main-Stock,9,ea,330,,,,,
SRN-SAM-622,Galaxy S4 Mini i9190 i9192 i9195 LCD + Touch Screen Digitizer with Frame - Blue,Main-Stock,7,ea,322.45872,,,,,
SRN-SAM-624,Galaxy S4 Mini i9190 i9192 i9195 LCD + Touch Screen Digitizer with Frame - White,Main-Stock,7,ea,170.83036,,,,,
SRN-SAM-626,Galaxy S3 Mini i8190 LCD + Touch Screen Digitizer - Blue,Main-Stock,5,ea,154.28571,,,,,
SRN-SAM-654,Samsung Flight 2 A927 Touch Screen Digitizer with Frame - Grade A,Main-Stock,28,ea,2.04,,,,,
SRN-SAM-656,Samsung Flight 2 A927 Touch Screen Digitizer with Frame - Grade B,Main-Stock,125,ea,0,,,,,
SRN-SAM-658,Samsung Flight 2 A927 Touch Screen Digitizer with Frame - Grade C,Main-Stock,47,ea,0,,,,,
SRN-SAM-660,Samsung Flight 2 A927 Faceplate Digitizer Screen - Grade A,Main-Stock,2,ea,0,,,,,
SRN-SAM-662,Samsung Flight 2 A927 Faceplate Digitizer Screen - Grade B,Main-Stock,1,ea,0,,,,,
SRN-SAM-664,Samsung Flight 2 A927 Faceplate Digitizer Screen - Grade C,Main-Stock,2,ea,0,,,,,
SRN-SAM-686,Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen Gray - New,Main-Stock,7,ea,531.43435,,,,,
SRN-SAM-688,Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen White - New,Main-Stock,4,ea,453.80125,,,,,
SRN-SAM-690,Galaxy Exhilarate i577 LCD and Touch Screen Digitizer with Frame   Grade A,Main-Stock,40,ea,0,,,,,
SRN-SAM-692,Galaxy Exhilarate i577 LCD and Touch Screen Digitizer with Frame   Grade B,Main-Stock,43,ea,0,,,,,
SRN-SAM-694,Galaxy Exhilarate i577 LCD and Touch Screen Digitizer with Frame   Grade C,Main-Stock,47,ea,0,,,,,
SRN-SAM-710,Galaxy Note 2 LCD + Digitizer Touch Screen - Gray - No Frame - Grade A,Main-Stock,2,ea,50,,,,,
SRN-SAM-716,Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Black - Grade B,Main-Stock,16,ea,50,,,,,
SRN-SAM-720,Galaxy S3 Mini i8190 LCD + Touch Screen Digitizer with Frame - Blue - Grade A,Main-Stock,1,ea,260,,,,,
SRN-SAM-794,Samsung Galaxy S2 International i9100 Glass - Black - Grade A,Main-Stock,1,ea,0.4,,,,,
SRN-SAM-798,Samsung Galaxy S2 International i9100 Glass - White - Grade A,Main-Stock,2,ea,0.4,,,,,
SRN-SAM-832,Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - White - Grade B,Main-Stock,4,ea,50,,,,,
SRN-SAM-834,Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - White - Grade C,Main-Stock,1,ea,50,,,,,
SRN-SAM-860,LCD + Touch Screen Digitizer for Samsung Galaxy S4 Active i9295 i537 Gray,Main-Stock,7,ea,180,,,,,
SRN-SAM-862,Touch Screen Digitizer  for Samsung Galaxy S4 Active i9295 i537 Gray,Main-Stock,15,ea,36.6105,,,,,
SRN-SAM-864,Touch Screen Digitizer for Samsung Galaxy Mega 5.8 i9150 i9152 Black,Main-Stock,6,ea,35.41126,,,,,
SRN-SAM-866,Touch Screen Digitizer for Samsung Galaxy Mega 5.8 i9150 i9152 White,Main-Stock,5,ea,35,,,,,
SRN-SAM-868,LCD Screen for Samsung Galaxy Mega 5.8 i9150 i9152 White,Main-Stock,16,ea,93.8125,,,,,
SRN-SAM-870,Touch Screen Digitizer for Samsung Galaxy Grand 2 G7102 G7105 G7106 Black,Main-Stock,3,ea,35,,,,,
SRN-SAM-874,Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Brown - New,Main-Stock,4,ea,13,,,,,
SRN-SAM-892,LCD Screen for Samsung Galaxy Mega 5.8 i9150 i9152 White Grade A,Main-Stock,1,ea,0,,,,,
