SKU,Name,Manufacturer,Model,Price,"Compatible Models",Parts,"Item Category","Supported Devices"
FLX-MOT-390,"Motorola Droid MAXX XT1080M XT1080 Complete Screw Set",Motorola,"Droid Maxx",9.9500,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-392,"Motorola Droid MAXX XT1080M XT1080 Power Button",Motorola,"Droid Maxx",6.62,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-394,"Motorola Droid MAXX XT1080M XT1080 Ear Piece Speaker",Motorola,"Droid Maxx",0.9900,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-396,"Motorola Droid MAXX XT1080M XT1080 Loudspeaker",Motorola,"Droid Maxx",0.9900,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-398,"Motorola Droid MAXX XT1080M XT1080 Headphone Jack",Motorola,"Droid Maxx",3.00,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-400,"Motorola Droid MAXX XT1080M XT1080 Back Camera Flex",Motorola,"Droid Maxx",8.9900,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-402,"Motorola Droid MAXX XT1080M XT1080 Front Camera Flex",Motorola,"Droid Maxx",4.9900,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-404,"Motorola Droid MAXX XT1080M XT1080 Vibrator Motor Flex",Motorola,"Droid Maxx",0.9900,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-406,"Motorola Droid MAXX XT1080M XT1080 Headphone Jack Flex",Motorola,"Droid Maxx",8.9500,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-408,"Motorola Droid MAXX XT1080M XT1080 Ear Piece Speaker Flex With Frame",Motorola,"Droid Maxx",14.95,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-410,"Motorola Droid MAXX XT1080M XT1080 Flash Flex",Motorola,"Droid Maxx",8.9500,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-412,"Motorola Droid MAXX XT1080M XT1080 Antenna Flex",Motorola,"Droid Maxx",0.9900,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-414,"Motorola Droid MAXX XT1080M XT1080 Sim Card Tray",Motorola,"Droid Maxx",4.39,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-416,"Motorola Droid MAXX XT1080M XT1080 Charging Coil Pad Flex Gasket",Motorola,"Droid Maxx",7.95,"XT1080M (Verizon)",Yes,"Internal Components",
FLX-MOT-418,"Motorola Droid MINI XT1030 Complete Screw Set",Motorola,"Droid Mini",14.9500,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-420,"Motorola Droid MINI XT1030 Power Button",Motorola,"Droid Mini",0.9900,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-422,"Motorola Droid MINI XT1030 Volume Buttons With Sim Card Tray",Motorola,"Droid Mini",7.64,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-424,"Motorola Droid MINI XT1030 Front Camera Flex",Motorola,"Droid Mini",0.9900,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-426,"Motorola Droid MINI XT1030 Back Camera Flex",Motorola,"Droid Mini",6.4900,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-428,"Motorola Droid MINI XT1030 Flash Flex",Motorola,"Droid Mini",3.63,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-430,"Motorola Droid MINI XT1030 Headphone Jack",Motorola,"Droid Mini",2.71,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-432,"Motorola Droid MINI XT1030 Headphone Jack Connector Flex",Motorola,"Droid Mini",4.14,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-434,"Motorola Droid MINI XT1030 Loudspeaker",Motorola,"Droid Mini",2.4900,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-436,"Motorola Droid MINI XT1030 Mic Flex With Housing",Motorola,"Droid Mini",8.70,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-438,"Motorola Droid MINI XT1030 Proximity Sensor Flex",Motorola,"Droid Mini",0.9900,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-440,"Motorola Droid MINI XT1030 Charging Coil Pad Flex",Motorola,"Droid Mini",13.97,"XT1030 (Verizon)",Yes,"Internal Components",
FLX-MOT-442,"Motorola Photon Q 4G LTE XT897 Complete Screw Set",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-444,"Motorola Photon Q 4G LTE XT897 Volume Camera Power Buttons",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-446,"Motorola Photon Q 4G LTE XT897 Headphone Jack",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-448,"Motorola Photon Q 4G LTE XT897 Flash Flex Board",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-450,"Motorola Photon Q 4G LTE XT897 Loudspeaker",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-452,"Motorola Photon Q 4G LTE XT897 Ear Piece Speaker",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-454,"Motorola Photon Q 4G LTE XT897 Antenna Coax Cable",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-456,"Motorola Photon Q 4G LTE XT897 Back Camera Flex",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-458,"Motorola Photon Q 4G LTE XT897 LCD Digitizer Board Flex",Motorola,"Photon Q 4G",0.9900,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-460,"Motorola Photon Q 4G LTE XT897 Front Camera With Main Motherboard Flex Ribbon",Motorola,"Photon Q 4G",19.9500,"XT897 (Sprint)",Yes,"Internal Components",
FLX-MOT-462,"Motorola Atrix 4G MB860 Complete Screw Set",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
FLX-MOT-464,"Motorola Atrix 4G MB860 Volume Button",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
FLX-MOT-466,"Motorola Atrix 4G MB860 Headphone Jack",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
FLX-MOT-468,"Motorola Atrix 4G MB860 Power Button Flex",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
FLX-MOT-470,"Motorola Atrix 4G MB860 Loudspeaker",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
FLX-MOT-472,"Motorola Atrix 4G MB860 Flash Flex",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
FLX-MOT-474,"Motorola Atrix 4G MB860 Volume Back Camera With Proximity Flex",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
FLX-MOT-476,"Motorola Atrix 4G MB860 Ear Piece Front Camera Flex",Motorola,"Atrix 4G",0.9900,"MB860 (AT&T)",Yes,"Internal Components",
SRN-MOT-344,"Motorola Droid 3 XT862 Touch Screen Digitizer with Front Frame",Motorola,"Droid 3",4.9900,"XT862 (International)",Yes,"Touch Screen",
SRN-MOT-346,"Motorola Droid 3 XT862 Logic Motherboard with Loudspeaker Housing",Motorola,"Droid 3",8.9900,"XT862 (International)",No,,
SRN-MOT-348,"Motorola Droid 4 XT894 Touch Screen Digitizer With Front Frame - Used",Motorola,"Droid 4",9.9500,"XT894 (Verizon)",Yes,"Touch Screen",
SRN-MOT-350,"Motorola Droid 4 XT894 LCD Screen With Front Camera Main Flex",Motorola,"Droid 4",19.9500,"XT894 (Verizon)",Yes,"LCD Screen",
SRN-MOT-352,"Motorola Droid 4 XT894 Logic Motherboard Powers Up",Motorola,"Droid 4",22.9500,"XT894 (Verizon)",Yes,"Internal Components",
SRN-MOT-354,"Motorola Atrix 2 MB865 Touch Screen Digitizer with Frame Cracked Glass",Motorola,"Atrix 4G 2",5.9500,"MB865 (AT&T)",Yes,"Touch Screen",
SRN-MOT-356,"Motorola Atrix 2 MB865 Touch Screen Digitizer with Frame - Used",Motorola,"Atrix 4G 2",9.9500,"MB865 (AT&T)",Yes,"Touch Screen",
SRN-MOT-358,"Motorola Atrix 2 MB865 LCD Screen",Motorola,"Atrix 4G 2",9.9900,"MB865 (AT&T)",Yes,"LCD Screen",
SRN-MOT-360,"Motorola Atrix 2 MB865 Logic Motherboard Powers Up",Motorola,"Atrix 4G 2",34.9500,"MB865 (AT&T)",Yes,"Internal Components",
SRN-MOT-362,"Motorola Atrix 2 MB865 Logic Motherboard - No Power",Motorola,"Atrix 4G 2",5.9900,"MB865 (AT&T)",Yes,"Internal Components",
FLX-SAM-1349,"Front Camera for Samsung Galaxy S6 Edge",Samsung,"Galaxy S6 Edge",2.2900,"G925A (AT&T)|G925T (T-Mobile)|G925V (Verizon)|G925P (Sprint)|G925F (International)|G925R (US Cellular)|G925I (International)|G9250 (International)|G925W8 (International)|G925K (International)|G925S (International)",Yes,"Internal Components",
SRN-MOT-372,"Motorola MOTO X XT1060 Logic Motherboard Powers Up",Motorola,"Moto X",59.9500,"XT1060 (Verizon)",No,,
SRN-MOT-374,"Motorola MOTO X XT1060 Logic Motherboard NO Power",Motorola,"Moto X",55.9500,"XT1060 (Verizon)",No,,
SRN-MOT-376,"Motorola Droid MAXX XT1080M XT1080 Touch Screen Digitizer LCD With Frame - Used",Motorola,"Droid Maxx",159.95,"XT1080M (Verizon)",Yes,"LCD and Touch Screen",
SRN-MOT-378,"Motorola Droid MAXX XT1080M XT1080 Touch Screen Digitizer LCD With Frame - Cracked Glass",Motorola,"Droid Maxx",85.95,"XT1080M (Verizon)",Yes,"LCD and Touch Screen",
SRN-MOT-380,"Motorola Droid MAXX XT1080M XT1080 Logic Motherboard With Charging Port - Powers Up",Motorola,"Droid Maxx",107.9500,"XT1080M (Verizon)",Yes,"Internal Components",
SRN-MOT-382,"Motorola Droid MAXX XT1080M XT1080 Logic Motherboard With Charging Port - No Power",Motorola,"Droid Maxx",59.9500,"XT1080M (Verizon)",Yes,"Internal Components",
SRN-MOT-386,"Motorola Droid Bionic XT875 Touch Screen Digitizer With Frame - Black - Cracked Glass",Motorola,"Droid Bionic",7.9500,"XT865 (Verizon)",Yes,"Touch Screen",
SRN-MOT-396,"Motorola Photon Q 4G LTE XT897 Touch Screen Digitizer With Frame",Motorola,"Photon Q 4G",12.9500,"XT897 (Sprint)",Yes,"Touch Screen",
SRN-MOT-398,"Motorola Photon Q 4G LTE XT897 Touch Screen Digitizer With Frame - Cracked Glass",Motorola,"Photon Q 4G",7.9500,"XT897 (Sprint)",Yes,"Touch Screen",
SRN-MOT-400,"Motorola Photon Q 4G LTE XT897 Logic Motherboard With Charging Port - Powers Up",Motorola,"Photon Q 4G",39.9500,"XT897 (Sprint)",Yes,"Internal Components",
SRN-MOT-402,"Motorola Photon Q 4G LTE XT897 Logic Motherboard With Charging Port - No Power",Motorola,"Photon Q 4G",19.9500,"XT897 (Sprint)",Yes,"Internal Components",
SRN-MOT-404,"Motorola Photon Q 4G LTE XT897 LCD Screen",Motorola,"Photon Q 4G",19.9500,"XT897 (Sprint)",Yes,"LCD Screen",
SRN-MOT-406,"Motorola Atrix 4G MB860 Touch Screen Digitizer With Frame",Motorola,"Atrix 4G",14.9900,"MB860 (AT&T)",Yes,"Touch Screen",
SRN-MOT-408,"Motorola Atrix 4G MB860 Touch Screen Digitizer With Frame - Cracked Glass",Motorola,"Atrix 4G",12.9500,"MB860 (AT&T)",Yes,"Touch Screen",
SRN-MOT-410,"Motorola Atrix 4G MB860 Logic Motherboard With Charging Port - Powers Up",Motorola,"Atrix 4G",8.9900,"MB860 (AT&T)",Yes,"Internal Components",
SRN-MOT-412,"Motorola Atrix 4G MB860 Logic Motherboard With Charging Port - No Power",Motorola,"Atrix 4G",14.95,"MB860 (AT&T)",Yes,"Internal Components",
SRN-MOT-414,"Motorola Atrix 4G MB860 LCD Screen",Motorola,"Atrix 4G",19.9900,"MB860 (AT&T)",Yes,"LCD Screen",
SRN-MOT-416,"Motorola Droid Razr HD XT926 Touch Screen Digitizer LCD With Frame - Used",Motorola,"Droid Razr HD",86.9500,"XT926 (Verizon)",Yes,"LCD and Touch Screen",
FLX-SAM-1022,"Charging Port Flex Cable for Samsung Galaxy Note 3 N9000 International With 3G ",Samsung,"Galaxy Note 3",0.9900,"N9000 (International)",Yes,"Internal Components",
ACC-ZED-576,"QI Wireless Charger Pad Transmitter - White",,,7.99,,No,"Wireless Chargers",
ACC-ZED-572,"QI Wireless Charger Pad Transmitter - Black",,,7.99,,No,"Wireless Chargers",
BTY-COV-504,"Rear Housing for Samsung Galaxy S5 - White",Samsung,"Galaxy S5",4.9900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,Housing,
BTY-COV-508,"Back Battery Door Cover for Samsung Galaxy S5 - White",Samsung,"Galaxy S5",3.96,"G900V (Verizon)",Yes,"Back Covers",
BTY-COV-510,"Samsung Galaxy S4 Mini i9190 Rear Housing White",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)",Yes,Housing,
BTY-COV-514,"Midframe Bezel for Samsung Galaxy S4 Mini - White",Samsung,"Galaxy S4 Mini",0.9900,"i9195 (International)",Yes,Housing,
BTY-COV-516,"Samsung Galaxy S4 Mini i9195 Rear Housing White",Samsung,"Galaxy S4 Mini",0.9900,"i9195 (International)",Yes,Housing,
BTY-COV-520,"Rear Battery Cover for Samsung Galaxy S3 Mini - White",Samsung,"Galaxy S3 Mini",3.34,"G730V (Verizon)|G730A (AT&T)|G730W8 (International)|i8190 (International)|i8200 (International)",Yes,Housing,
BTY-COV-522,"Midframe Bezel for Samsung Galaxy S3 Mini - White",Samsung,"Galaxy S3 Mini",7.79,"i8190 (International)",Yes,Housing,
BTY-COV-526,"Samsung Galaxy S3 Mini i8190 Rear Housing White",Samsung,"Galaxy S3 Mini",0.9900,"i8190 (International)|i8200 (International)",Yes,Housing,
FLX-SAM-966,"Back Camera Flex Cable for Samsung Galaxy S5",Samsung,"Galaxy S5",3.1900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-968,"Front Camera Flex Cable for Samsung Galaxy S5",Samsung,"Galaxy S5",1.9900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)|G900H (International)",Yes,"Internal Components",
FLX-SAM-970,"Battery Door Water Proof Gasket for Samsung Galaxy S5",Samsung,"Galaxy S5",1.93,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-972,"Dual Sim Card Tray Flex for Samsung Galaxy S5 i9600 International ",Samsung,"Galaxy S5",1.9900,"G900I (International)",Yes,"Internal Components",
FLX-SAM-974,"Headphone Jack Flex for Samsung Galaxy S5",Samsung,"Galaxy S5",0.6900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-976,"Power Button Flex for Samsung Galaxy S5",Samsung,"Galaxy S5",0.9900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-978,"Vibrator Motor Flex for Samsung Galaxy S5",Samsung,"Galaxy S5",0.9900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-980,"Volume Button Flex for Samsung Galaxy S5",Samsung,"Galaxy S5",0.6900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-982,"Home Button Flex Cable for Samsung Galaxy S5 - Black",Samsung,"Galaxy S5",1.8900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-984,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P Home Button Flex White",Samsung,"Galaxy S5",1.8900,"G900F (International)|G900I (International)|G900K (International)|G900L (International)|G900S (International)|G900M (International)|G900A (AT&T)|G900A (Straight Talk)|G900T (T-Mobile)|G900T (Metro PCS)|G900W8 (International)|G900V (Verizon)|G900P (Sprint)|G900P (Boost Mobile)|G900FD (International)|G900R4 (US Cellular)|G900R7 (C-Spire)",Yes,"Internal Components",
FLX-SAM-986,"SD Card Flex Cable for Samsung Galaxy S5 i9600 ",Samsung,"Galaxy S5",5.95,"G900I (International)",Yes,"Internal Components",
FLX-SAM-988,"Home Button Charging Port Flex for Samsung Galaxy S5 SM G900A ATT ",Samsung,"Galaxy S5",4.0900,"G900A (AT&T)|G900A (Straight Talk)",Yes,"Internal Components",
FLX-SAM-990,"Home Button Charging Port Flex for Samsung Galaxy S5 SM G900P Sprint",Samsung,"Galaxy S5",3.9900,"G900P (Sprint)|G900P (Boost Mobile)",Yes,"Internal Components",
FLX-SAM-992,"Home Button Charging Port Flex Cable for Samsung Galaxy S5 SM G900T T Mobile ",Samsung,"Galaxy S5",3.9900,"G900T (T-Mobile)",Yes,"Internal Components",
FLX-SAM-994,"Home Button Mic Charging Port Flex for Samsung Galaxy S5 SM G900V Verizon ",Samsung,"Galaxy S5",4.4900,"G900V (Verizon)",Yes,"Internal Components",
FLX-SAM-996,"Back Camera Flex for Samsung Galaxy S4 Mini",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i257 (AT&T)|i435 (Verizon)|i9195 (International)|L520 (Sprint)|L520 (Boost Mobile)|i9192 (International)",Yes,"Internal Components",
FLX-SAM-998,"Charging Port Flex Cable for Samsung Galaxy S4 Mini i9190 i9195 ",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i9195 (International)",Yes,"Internal Components",
FLX-SAM-1000,"Front Camera Flex for Samsung Galaxy S4 Mini",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i9195 (International)",Yes,"Internal Components",
FLX-SAM-1002,"Headphone Jack Flex for Samsung Galaxy S4 Mini ",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i9195 (International)",Yes,"Internal Components",
FLX-SAM-1004,"Home Button for Samsung Galaxy S4 Mini - Black",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i257 (AT&T)|i435 (Verizon)|i9195 (International)|L520 (Sprint)|L520 (Boost Mobile)|i9192 (International)",Yes,"Internal Components",
FLX-SAM-1006,"Home Button Flex Ribbon for Samsung Galaxy S4 Mini",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i9195 (International)",Yes,"Internal Components",
FLX-SAM-1008,"Home Button for Samsung Galaxy S4 Mini - White",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i257 (AT&T)|i435 (Verizon)|i9195 (International)|L520 (Sprint)|L520 (Boost Mobile)|i9192 (International)",Yes,"Internal Components",
FLX-SAM-1010,"Loud Speaker module for Samsung Galaxy S4 Mini",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i9195 (International)",Yes,"Internal Components",
FLX-SAM-1012,"SD Sim Card Flex for Samsung Galaxy S4 Mini",Samsung,"Galaxy S4 Mini",0.9900,"i9190 (International)|i9195 (International)",Yes,"Internal Components",
FLX-SAM-1014,"Back Camera Flex for Samsung Galaxy S3 Mini",Samsung,"Galaxy S3 Mini",0.9900,"i8190 (International)",Yes,"Internal Components",
FLX-SAM-1016,"Home Button for Samsung Galaxy S3 Mini - Blue",Samsung,"Galaxy S3 Mini",0.9900,"G730V (Verizon)|G730A (AT&T)|G730W8 (International)|i8190 (International)|i8200 (International)",Yes,"Internal Components",
FLX-SAM-1018,"Home Button Flex for Samsung Galaxy S3 Mini",Samsung,"Galaxy S3 Mini",0.9900,"i8190 (International)",Yes,"Internal Components",
FLX-SAM-1020,"Home Button for Samsung Galaxy S3 Mini - White",Samsung,"Galaxy S3 Mini",0.9900,"G730V (Verizon)|G730A (AT&T)|G730W8 (International)|i8190 (International)|i8200 (International)",Yes,"Internal Components",
BTY-COV-350,"Motorola Droid 3 XT862 Back Housing",Motorola,"Droid 3",0.4900,"XT862 (International)",No,,
BTY-COV-352,"Motorola Droid 3 XT862 Back Battery Door Cover",Motorola,"Droid 3",5.9500,"XT862 (International)",Yes,"Back Covers",
BTY-COV-354,"Motorola Droid 4 XT894 Keypad With Keypad Bezel Frame",Motorola,"Droid 4",7.9500,"XT894 (Verizon)",Yes,"Internal Components",
BTY-COV-356,"Motorola Droid 4 XT894 Metal Slide Rail",Motorola,"Droid 4",0.4900,"XT894 (Verizon)",No,,
BTY-COV-358,"Motorola Droid 4 XT894 Back Housing Frame",Motorola,"Droid 4",0.4900,"XT894 (Verizon)",No,,
BTY-COV-360,"Motorola Droid 4 XT894 Back Housing",Motorola,"Droid 4",0.4900,"XT894 (Verizon)",No,,
BTY-COV-362,"Motorola Droid 4 XT894 Back Battery Door Cover",Motorola,"Droid 4",4.9500,"XT894 (Verizon)",Yes,"Back Covers",
BTY-COV-364,"Motorola Atrix 2 MB865 Back Housing",Motorola,"Atrix 4G 2",0.4900,"MB865 (AT&T)",No,,
BTY-COV-366,"Motorola Atrix 2 MB865 Back Battery Door Cover",Motorola,"Atrix 4G 2",3.9500,"MB865 (AT&T)",Yes,"Back Covers",
BTY-COV-368,"Motorola Atrix 2 MB865 LCD Rear Metal Plate",Motorola,"Atrix 4G 2",0.4900,"MB865 (AT&T)",No,,
BTY-COV-370,"HTC ONE SV Back Battery Door Cover Red",HTC,"One SV",0.4900,"PL80120 (Boost Mobile)|PL80120 (Cricket)",Yes,Housing,
BTY-COV-372,"HTC ONE SV Back Housing",HTC,"One SV",0.4900,"PL80120 (Boost Mobile)|PL80120 (Cricket)",No,,
BTY-COV-374,"Motorola MOTO X XT1060 Midframe Housing Upper",Motorola,"Moto X",0.4900,"XT1060 (Verizon)",Yes,"Bezel Frames",
BTY-COV-376,"Motorola MOTO X XT1060 Midframe Housing Lower",Motorola,"Moto X",0.4900,"XT1060 (Verizon)",Yes,"Bezel Frames",
BTY-COV-378,"Motorola MOTO X XT1060 Back Battery Door Cover White",Motorola,"Moto X",13.9500,"XT1060 (Verizon)",Yes,"Back Covers",
BTY-COV-380,"Motorola MOTO X XT1060 Back Battery Door Cover Black",Motorola,"Moto X",1.9900,"XT1060 (Verizon)",Yes,"Back Covers",
